id,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,496.0,859.0,1262.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,17.0,39.0,21.0,9.0,0.0,2.42,4.78,9.09,16.18,8.64,3.3,0.0,-2.02,-2.94,-4.88,-2.1,-1.05,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,274.0,494.0,1105.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,35.0,24.0,0.0,0.0,0.0,2.4,4.82,14.08,8.8,0.0,0.0,0.0,-1.53,-3.92,-1.78,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,272.0,500.0,719.0,1034.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,14.0,30.0,21.0,9.0,0.0,2.47,5.25,7.66,12.88,8.64,3.3,0.0,-2.42,-2.99,-3.29,-2.1,-1.05,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,403.0,496.0,928.0,1764.0,1338.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,41.0,96.0,78.0,30.0,0.0,3.56,4.78,9.26,21.36,17.28,6.6,0.0,-3.65,-2.94,-4.2,-4.2,-2.1,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,341.0,353.0,710.0,1642.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,16.0,76.0,30.0,12.0,0.0,3.29,3.44,6.8,21.68,8.64,3.3,0.0,-3.71,-2.73,-3.5,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,273.0,424.0,649.0,445.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,15.0,3.0,0.0,0.0,2.42,4.15,7.48,5.78,1.1,0.0,0.0,-2.02,-2.99,-1.78,-1.19,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,265.0,566.0,1171.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,24.0,21.0,9.0,0.0,2.06,5.51,14.34,10.68,8.64,3.3,0.0,-1.17,-3.69,-2.48,-2.1,-1.05,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,353.0,500.0,738.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,32.0,16.0,0.0,0.0,0.0,3.44,5.25,9.39,4.4,0.0,0.0,0.0,-2.73,-2.99,-2.29,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,412.0,422.0,953.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,46.0,85.0,0.0,0.0,0.0,3.9,4.19,11.36,18.7,0.0,0.0,0.0,-4.01,-3.97,-2.45,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,273.0,499.0,786.0,1490.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,11.0,48.0,21.0,9.0,0.0,2.45,5.24,7.9,19.48,8.64,3.3,0.0,-1.93,-3.57,-3.5,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,353.0,501.0,808.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,34.0,24.0,0.0,0.0,0.0,3.44,5.2,10.09,6.6,0.0,0.0,0.0,-2.73,-2.59,-3.13,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,282.0,423.0,709.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,11.0,45.0,0.0,0.0,0.0,2.76,4.14,7.34,16.5,0.0,0.0,0.0,-2.38,-3.57,-3.32,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,255.0,567.0,1500.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,57.0,9.0,0.0,0.0,0.0,2.3,5.46,20.84,3.3,0.0,0.0,0.0,-2.01,-3.29,-0.73,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,273.0,424.0,657.0,445.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,15.0,3.0,0.0,0.0,2.42,4.15,7.87,5.78,1.1,0.0,0.0,-2.02,-2.99,-2.64,-1.19,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,274.0,496.0,1129.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,41.0,6.0,0.0,0.0,0.0,2.4,4.78,15.68,2.2,0.0,0.0,0.0,-1.53,-2.94,-1.19,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,265.0,496.0,1110.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,16.0,3.0,0.0,0.0,2.06,4.78,14.5,6.18,1.1,0.0,0.0,-1.17,-2.94,-1.43,-0.35,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,263.0,354.0,664.0,446.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,19.0,14.0,6.0,0.0,0.0,2.2,3.42,8.22,5.76,2.2,0.0,0.0,-2.11,-2.24,-1.4,-0.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,274.0,494.0,978.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,35.0,8.0,0.0,0.0,0.0,2.4,4.85,13.46,2.9,0.0,0.0,0.0,-1.53,-3.83,-0.7,-0.84,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,274.0,423.0,715.0,983.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,37.0,3.0,0.0,0.0,2.4,4.14,7.74,13.88,1.1,0.0,0.0,-1.53,-3.57,-2.48,-0.35,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,561.0,506.0,662.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,54.0,42.0,0.0,0.0,0.0,5.64,5.62,8.29,6.6,0.0,0.0,0.0,-6.05,-2.24,-2.29,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,255.0,425.0,1034.0,1135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,26.0,43.0,3.0,0.0,0.0,1.75,4.1,12.88,16.08,1.1,0.0,0.0,-1.29,-2.59,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,282.0,423.0,715.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,32.0,0.0,0.0,0.0,2.76,4.14,7.74,11.7,0.0,0.0,0.0,-2.38,-3.57,-2.48,-0.84,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,265.0,567.0,1490.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,51.0,27.0,0.0,0.0,0.0,2.06,5.46,20.0,9.9,0.0,0.0,0.0,-1.17,-3.29,-1.43,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,271.0,425.0,1054.0,223.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,38.0,7.0,3.0,0.0,0.0,2.56,4.1,14.56,2.88,1.1,0.0,0.0,-2.96,-2.59,-0.7,-0.35,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,266.0,496.0,1125.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,16.0,3.0,0.0,0.0,2.04,4.78,15.24,6.18,1.1,0.0,0.0,-0.68,-2.94,-1.05,-0.35,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,495.0,1053.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,6.0,0.0,0.0,0.0,2.4,4.83,14.58,2.2,0.0,0.0,0.0,-1.53,-3.34,-1.19,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,237.0,354.0,659.0,674.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,16.0,23.0,6.0,0.0,0.0,1.57,3.42,7.8,9.06,2.2,0.0,0.0,-1.09,-2.24,-1.75,-0.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,340.0,355.0,963.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,39.0,47.0,0.0,0.0,0.0,3.31,3.4,12.2,12.8,0.0,0.0,0.0,-4.2,-1.75,-1.75,-0.84,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,256.0,571.0,1110.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,33.0,24.0,21.0,9.0,0.0,1.72,5.93,13.98,10.68,8.64,3.3,0.0,-0.71,-3.34,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,263.0,496.0,1414.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,39.0,54.0,0.0,0.0,0.0,2.2,4.78,18.38,19.8,0.0,0.0,0.0,-2.11,-2.94,-2.1,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,566.0,1186.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,24.0,21.0,9.0,0.0,2.4,5.51,15.08,10.68,8.64,3.3,0.0,-1.53,-3.69,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,315.0,353.0,968.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,42.0,32.0,0.0,0.0,0.0,2.66,3.44,12.62,8.8,0.0,0.0,0.0,-2.69,-2.73,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,282.0,423.0,715.0,831.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,31.0,3.0,0.0,0.0,2.76,4.14,7.74,11.68,1.1,0.0,0.0,-2.38,-3.57,-2.48,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,352.0,501.0,798.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,37.0,12.0,0.0,0.0,0.0,3.46,5.2,9.77,3.3,0.0,0.0,0.0,-3.22,-2.59,-3.16,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,274.0,494.0,850.0,1870.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,63.0,21.0,9.0,0.0,2.4,4.82,8.23,24.98,8.64,3.3,0.0,-1.53,-3.92,-5.09,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,264.0,500.0,720.0,1104.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,14.0,32.0,21.0,9.0,0.0,2.08,5.25,7.64,13.58,8.64,3.3,0.0,-1.56,-2.99,-2.8,-2.94,-1.05,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,255.0,424.0,720.0,1105.0,745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,31.0,24.0,9.0,0.0,1.75,4.15,7.64,13.56,9.74,3.3,0.0,-1.29,-2.99,-2.8,-2.45,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,274.0,495.0,1038.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,29.0,33.0,0.0,0.0,0.0,2.4,4.8,13.32,12.1,0.0,0.0,0.0,-1.53,-3.43,-2.24,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,420.0,422.0,968.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,55.0,40.0,0.0,0.0,0.0,4.26,4.19,12.62,8.8,0.0,0.0,0.0,-4.86,-3.97,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,264.0,430.0,664.0,445.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,15.0,3.0,0.0,0.0,2.08,4.52,8.22,5.78,1.1,0.0,0.0,-1.56,-2.24,-1.4,-1.19,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,281.0,424.0,647.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,12.0,0.0,0.0,0.0,2.78,4.15,7.52,4.4,0.0,0.0,0.0,-2.87,-2.99,-2.76,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,490.0,429.0,587.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,40.0,24.0,0.0,0.0,0.0,4.96,4.57,7.14,4.4,0.0,0.0,0.0,-5.7,-2.64,-1.89,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,255.0,350.0,639.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,57.0,0.0,0.0,0.0,2.25,3.5,6.12,20.9,0.0,0.0,0.0,-1.81,-4.2,-3.15,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,395.0,506.0,587.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,32.0,28.0,5.0,0.0,0.0,3.65,5.62,7.14,6.18,1.1,0.0,0.0,-3.49,-2.24,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,281.0,496.0,1109.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,15.0,0.0,0.0,0.0,2.78,4.78,14.52,5.5,0.0,0.0,0.0,-2.87,-2.94,-1.92,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,272.0,572.0,1439.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,54.0,9.0,0.0,0.0,0.0,2.47,5.88,20.48,3.3,0.0,0.0,0.0,-2.42,-2.94,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,274.0,425.0,568.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,48.0,0.0,0.0,0.0,2.4,4.65,5.44,17.6,0.0,0.0,0.0,-1.43,-4.6,-2.8,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,264.0,423.0,1024.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,60.0,0.0,0.0,0.0,2.09,4.14,12.04,22.0,0.0,0.0,0.0,-1.65,-3.57,-2.8,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,353.0,571.0,1054.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,52.0,8.0,0.0,0.0,0.0,3.44,5.9,14.56,2.2,0.0,0.0,0.0,-2.73,-3.43,-0.7,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,423.0,648.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,69.0,0.0,0.0,0.0,0.0,4.14,6.98,14.26,0.0,0.0,0.0,0.0,-3.57,-2.94,-1.22,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,266.0,496.0,1110.0,1135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,29.0,43.0,3.0,0.0,0.0,2.04,4.78,13.98,16.08,1.1,0.0,0.0,-0.68,-2.94,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,256.0,500.0,720.0,1105.0,745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,14.0,31.0,24.0,9.0,0.0,1.72,5.25,7.64,13.56,9.74,3.3,0.0,-0.71,-2.99,-2.8,-2.45,-1.05,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,422.0,579.0,446.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,26.0,10.0,0.0,0.0,0.0,4.19,6.81,5.76,2.2,0.0,0.0,0.0,-3.97,-3.62,-0.7,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,256.0,495.0,1054.0,223.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,7.0,3.0,0.0,0.0,2.28,4.83,14.56,2.88,1.1,0.0,0.0,-1.52,-3.34,-0.7,-0.35,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,281.0,424.0,797.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,25.0,12.0,0.0,0.0,0.0,2.78,4.15,9.82,4.4,0.0,0.0,0.0,-2.87,-2.99,-3.56,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,254.0,571.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,54.0,0.0,0.0,0.0,0.0,2.35,5.93,19.8,0.0,0.0,0.0,0.0,-2.41,-3.34,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,283.0,421.0,705.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,48.0,0.0,0.0,0.0,2.74,4.18,6.9,17.6,0.0,0.0,0.0,-1.89,-4.55,-3.18,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,281.0,496.0,1122.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,41.0,6.0,0.0,0.0,0.0,2.78,4.78,15.33,2.2,0.0,0.0,0.0,-2.87,-2.94,-2.43,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,351.0,575.0,983.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,49.0,8.0,0.0,0.0,0.0,3.51,6.37,13.88,2.2,0.0,0.0,0.0,-3.62,-3.48,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,265.0,496.0,1118.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,16.0,3.0,0.0,0.0,2.06,4.78,14.89,6.18,1.1,0.0,0.0,-1.17,-2.94,-2.29,-0.35,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,264.0,572.0,1424.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,45.0,36.0,0.0,0.0,0.0,2.11,5.88,19.22,13.2,0.0,0.0,0.0,-1.57,-2.94,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,219.0,496.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,57.0,0.0,0.0,0.0,0.0,1.51,4.78,20.9,0.0,0.0,0.0,0.0,-1.27,-2.94,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,419.0,353.0,662.0,375.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,37.0,23.0,5.0,0.0,0.0,4.28,3.47,8.29,5.08,1.1,0.0,0.0,-5.35,-2.64,-2.29,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,264.0,501.0,796.0,1104.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,17.0,32.0,21.0,9.0,0.0,2.08,5.2,8.74,13.58,8.64,3.3,0.0,-1.56,-2.59,-2.8,-2.94,-1.05,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,403.0,496.0,1186.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,68.0,48.0,39.0,15.0,0.0,3.56,4.78,15.08,10.68,8.64,3.3,0.0,-3.65,-2.94,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,275.0,422.0,654.0,831.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,13.0,31.0,3.0,0.0,0.0,2.38,4.16,7.38,11.68,1.1,0.0,0.0,-1.04,-4.06,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,281.0,496.0,1184.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,41.0,15.0,0.0,0.0,0.0,2.78,4.78,15.67,5.5,0.0,0.0,0.0,-2.87,-2.94,-2.32,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,352.0,500.0,647.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,29.0,12.0,0.0,0.0,0.0,3.46,5.25,7.52,3.3,0.0,0.0,0.0,-3.22,-2.99,-2.76,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,425.0,727.0,603.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,19.0,22.0,3.0,0.0,0.0,2.42,4.1,8.57,8.38,1.1,0.0,0.0,-2.02,-2.59,-3.48,-0.35,0.0,0.0
