id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,3234.0,3850.0,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,16.0,48.0,108.0,76.0,0.0,0.0,0.0,1.988,5.076,8.178,8.305,0.0,0.0,0.0,4.84,20.856,47.036,91.96,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2926.0,3465.0,1925.0,231.0,0.0,0.0,1.0,6.0,9.0,14.0,3.0,0.0,0.0,36.0,114.0,144.0,108.0,18.0,0.0,0.0,1.988,6.119,8.051,7.276,1.311,0.0,0.0,4.84,35.816,50.028,70.378,14.52,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,2849.0,3465.0,1001.0,77.0,0.0,1.0,4.0,6.0,11.0,8.0,1.0,0.0,16.0,40.0,68.0,88.0,40.0,4.0,0.0,1.988,4.54,6.148,8.164,4.089,0.437,0.0,4.84,23.804,34.738,61.776,39.49,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,4851.0,2849.0,1848.0,693.0,0.0,0.0,1.0,4.0,6.0,14.0,3.0,0.0,0.0,16.0,40.0,80.0,72.0,16.0,0.0,0.0,1.988,5.231,6.148,7.304,1.875,0.0,0.0,4.84,23.628,34.738,69.3,16.368,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,2849.0,2926.0,770.0,77.0,0.0,1.0,4.0,6.0,10.0,5.0,1.0,0.0,16.0,40.0,64.0,72.0,28.0,4.0,0.0,1.988,4.54,6.148,7.205,2.778,0.437,0.0,4.84,23.804,34.738,55.286,24.97,4.84,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,4774.0,2541.0,3003.0,1386.0,77.0,0.0,1.0,4.0,5.0,9.0,13.0,1.0,0.0,16.0,36.0,56.0,100.0,60.0,4.0,0.0,1.988,5.259,5.062,7.487,6.274,0.437,0.0,4.84,22.55,31.284,48.18,63.69,4.84,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2772.0,2926.0,4312.0,4081.0,1925.0,231.0,1.0,4.0,7.0,11.0,18.0,10.0,3.0,16.0,44.0,72.0,120.0,128.0,64.0,12.0,1.988,4.47,6.585,10.138,12.013,6.148,1.311,4.84,24.684,39.578,60.17,92.51,50.71,14.52
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2002.0,3388.0,2079.0,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,16.0,44.0,88.0,76.0,8.0,0.0,0.0,1.988,4.061,7.106,7.642,0.874,0.0,0.0,4.84,24.596,41.228,76.098,9.68,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,6853.0,2849.0,1848.0,616.0,77.0,0.0,1.0,4.0,6.0,14.0,3.0,1.0,0.0,16.0,40.0,80.0,72.0,20.0,4.0,0.0,1.988,5.908,6.148,7.304,1.904,0.437,0.0,4.84,21.736,34.738,69.3,15.29,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,6083.0,2772.0,1386.0,0.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,25.0,65.0,120.0,90.0,0.0,0.0,0.0,1.988,6.585,6.176,7.868,0.0,0.0,0.0,4.84,29.744,33.66,87.12,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,5929.0,6083.0,2541.0,2233.0,693.0,77.0,0.0,1.0,5.0,6.0,8.0,4.0,1.0,0.0,25.0,65.0,70.0,75.0,30.0,5.0,0.0,1.988,6.021,5.485,5.837,2.341,0.437,0.0,4.84,30.448,34.848,42.878,20.13,4.84,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2079.0,3388.0,3080.0,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,16.0,44.0,84.0,72.0,8.0,0.0,0.0,1.988,4.033,7.106,8.319,0.874,0.0,0.0,4.84,25.674,41.228,71.214,9.68,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2926.0,2926.0,1309.0,77.0,0.0,1.0,6.0,6.0,13.0,12.0,1.0,0.0,36.0,96.0,114.0,156.0,84.0,6.0,0.0,1.988,6.401,6.077,8.643,5.837,0.437,0.0,4.84,38.94,35.618,66.77,58.85,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3465.0,2464.0,2156.0,1309.0,77.0,0.0,1.0,4.0,5.0,8.0,6.0,1.0,0.0,16.0,36.0,52.0,64.0,36.0,4.0,0.0,1.988,4.977,5.048,5.866,3.779,0.437,0.0,4.84,24.068,30.008,41.8,31.658,4.84,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,4774.0,3388.0,3542.0,3234.0,1848.0,231.0,1.0,4.0,8.0,16.0,12.0,9.0,3.0,16.0,48.0,96.0,112.0,96.0,60.0,12.0,1.988,5.146,7.614,10.547,8.798,5.71,1.311,4.84,22.792,45.188,82.06,62.7,45.87,14.52
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,3003.0,2387.0,231.0,0.0,0.0,1.0,5.0,7.0,9.0,3.0,0.0,0.0,25.0,70.0,80.0,80.0,15.0,0.0,0.0,1.988,5.09,6.514,6.246,1.311,0.0,0.0,4.84,30.206,40.458,48.796,14.52,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,3003.0,1463.0,0.0,0.0,0.0,1.0,8.0,8.0,13.0,0.0,0.0,0.0,64.0,192.0,176.0,112.0,0.0,0.0,0.0,1.988,7.952,7.022,6.246,0.0,0.0,0.0,4.84,52.03,44.418,64.768,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2849.0,4543.0,3619.0,1848.0,231.0,1.0,6.0,6.0,12.0,17.0,9.0,3.0,36.0,96.0,108.0,186.0,174.0,90.0,18.0,1.988,6.401,6.148,10.476,10.984,5.71,1.311,4.84,38.94,34.738,66.968,86.9,45.87,14.52
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,3003.0,3003.0,3619.0,154.0,0.0,0.0,1.0,6.0,8.0,10.0,2.0,0.0,0.0,36.0,108.0,108.0,96.0,12.0,0.0,0.0,1.988,6.091,7.022,7.727,0.874,0.0,0.0,4.84,36.894,44.418,54.472,9.68,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3388.0,2002.0,3157.0,924.0,0.0,0.0,1.0,5.0,4.0,9.0,12.0,0.0,0.0,25.0,55.0,65.0,125.0,60.0,0.0,0.0,1.988,5.428,4.061,7.388,5.245,0.0,0.0,4.84,32.428,24.596,50.138,58.08,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3773.0,4235.0,924.0,0.0,0.0,1.0,4.0,8.0,20.0,12.0,0.0,0.0,16.0,48.0,112.0,128.0,48.0,0.0,0.0,1.988,4.54,8.206,12.154,5.245,0.0,0.0,4.84,23.804,45.958,100.716,58.08,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4543.0,3311.0,3003.0,924.0,0.0,0.0,1.0,6.0,7.0,19.0,12.0,0.0,0.0,36.0,102.0,156.0,186.0,72.0,0.0,0.0,1.988,6.909,7.177,10.674,5.245,0.0,0.0,4.84,37.07,40.348,95.04,58.08,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4774.0,2002.0,2926.0,1309.0,0.0,0.0,1.0,5.0,4.0,8.0,11.0,0.0,0.0,25.0,55.0,60.0,110.0,60.0,0.0,0.0,1.988,5.682,4.061,7.05,5.372,0.0,0.0,4.84,31.988,24.596,43.34,55.088,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,4851.0,2849.0,3388.0,1617.0,0.0,0.0,1.0,4.0,6.0,14.0,15.0,0.0,0.0,16.0,40.0,80.0,120.0,64.0,0.0,0.0,1.988,5.231,6.148,9.673,7.12,0.0,0.0,4.84,23.628,34.738,72.38,74.448,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,3465.0,2849.0,1848.0,616.0,77.0,0.0,1.0,4.0,6.0,14.0,3.0,1.0,0.0,16.0,40.0,80.0,72.0,20.0,4.0,0.0,1.988,4.977,6.148,7.304,1.904,0.437,0.0,4.84,24.068,34.738,69.3,15.29,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2387.0,2233.0,1309.0,77.0,0.0,1.0,6.0,5.0,9.0,6.0,1.0,0.0,36.0,90.0,84.0,102.0,54.0,6.0,0.0,1.988,6.401,5.118,6.303,3.779,0.437,0.0,4.84,38.94,29.128,46.64,31.658,4.84,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,2926.0,3003.0,770.0,77.0,0.0,1.0,4.0,6.0,10.0,5.0,1.0,0.0,16.0,40.0,64.0,72.0,28.0,4.0,0.0,1.988,4.54,6.077,7.135,2.778,0.437,0.0,4.84,23.804,35.618,56.166,24.97,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,2849.0,2849.0,2233.0,847.0,77.0,0.0,1.0,4.0,6.0,14.0,6.0,1.0,0.0,16.0,40.0,80.0,84.0,32.0,4.0,0.0,1.988,4.343,6.148,7.896,3.215,0.437,0.0,4.84,25.872,34.738,70.07,29.81,4.84,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,2002.0,2772.0,3773.0,1232.0,0.0,0.0,1.0,4.0,6.0,9.0,16.0,0.0,0.0,16.0,40.0,60.0,116.0,64.0,0.0,0.0,1.988,4.019,5.443,8.672,6.994,0.0,0.0,4.84,24.398,38.28,49.72,77.44,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,2618.0,1848.0,231.0,0.0,0.0,1.0,6.0,8.0,8.0,3.0,0.0,0.0,36.0,108.0,102.0,84.0,18.0,0.0,0.0,1.988,6.571,6.43,5.245,1.311,0.0,0.0,4.84,35.882,43.648,42.108,14.52,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,2926.0,2772.0,924.0,77.0,0.0,1.0,5.0,7.0,10.0,7.0,1.0,0.0,25.0,70.0,85.0,100.0,45.0,5.0,0.0,1.988,5.09,6.585,7.304,3.652,0.437,0.0,4.84,30.206,39.578,53.328,34.65,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,3465.0,3311.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,16.0,44.0,104.0,76.0,0.0,0.0,0.0,1.988,4.977,7.177,8.305,0.0,0.0,0.0,4.84,24.068,40.348,91.96,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,1925.0,3157.0,3157.0,770.0,0.0,0.0,1.0,4.0,6.0,9.0,10.0,0.0,0.0,16.0,40.0,60.0,92.0,40.0,0.0,0.0,1.988,4.089,5.992,7.388,4.371,0.0,0.0,4.84,23.518,38.852,50.138,48.4,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2618.0,3003.0,3619.0,1386.0,77.0,0.0,1.0,4.0,6.0,10.0,13.0,1.0,0.0,16.0,40.0,64.0,104.0,60.0,4.0,0.0,1.988,4.568,6.091,8.418,6.274,0.437,0.0,4.84,22.726,36.894,55.748,63.69,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,2849.0,2849.0,4312.0,4158.0,1848.0,231.0,1.0,4.0,6.0,11.0,18.0,9.0,3.0,16.0,40.0,68.0,120.0,124.0,60.0,12.0,1.988,4.343,6.148,10.138,11.985,5.71,1.311,4.84,25.872,34.738,60.17,93.588,45.87,14.52
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2541.0,3003.0,3465.0,1463.0,77.0,0.0,1.0,4.0,6.0,10.0,14.0,1.0,0.0,16.0,40.0,64.0,108.0,64.0,4.0,0.0,1.988,4.597,6.091,8.516,6.712,0.437,0.0,4.84,21.648,36.894,53.79,68.53,4.84,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,3465.0,1848.0,154.0,0.0,0.0,1.0,5.0,8.0,14.0,2.0,0.0,0.0,25.0,75.0,110.0,90.0,10.0,0.0,0.0,1.988,5.09,7.544,7.304,0.874,0.0,0.0,4.84,30.206,46.068,69.3,9.68,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,2772.0,2002.0,3157.0,770.0,0.0,0.0,1.0,5.0,4.0,9.0,10.0,0.0,0.0,25.0,55.0,65.0,115.0,50.0,0.0,0.0,1.988,4.794,4.061,7.388,4.371,0.0,0.0,4.84,34.232,24.596,50.138,48.4,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,2926.0,2849.0,1001.0,77.0,0.0,1.0,4.0,6.0,10.0,8.0,1.0,0.0,16.0,40.0,64.0,84.0,40.0,4.0,0.0,1.988,4.568,6.119,7.233,4.089,0.437,0.0,4.84,22.726,35.816,54.208,39.49,4.84,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,1925.0,3157.0,3003.0,924.0,0.0,0.0,1.0,4.0,6.0,8.0,12.0,0.0,0.0,16.0,40.0,56.0,96.0,48.0,0.0,0.0,1.988,4.089,5.992,7.022,5.245,0.0,0.0,4.84,23.518,38.852,44.418,58.08,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_iodide_1_smi1_1_s_1,5929.0,6853.0,2387.0,2618.0,1463.0,154.0,0.0,1.0,4.0,5.0,9.0,9.0,2.0,0.0,16.0,36.0,56.0,80.0,52.0,8.0,0.0,1.988,6.007,5.118,6.895,5.118,0.874,0.0,4.84,21.098,29.128,47.41,45.1,9.68,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2618.0,3542.0,5236.0,3850.0,1848.0,231.0,1.0,4.0,7.0,11.0,20.0,9.0,3.0,16.0,44.0,72.0,132.0,128.0,60.0,12.0,1.988,4.568,7.05,11.224,12.295,5.71,1.311,4.84,22.726,43.384,63.668,101.42,45.87,14.52
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2926.0,3003.0,847.0,0.0,0.0,1.0,6.0,6.0,13.0,11.0,0.0,0.0,36.0,96.0,114.0,156.0,66.0,0.0,0.0,1.988,6.401,6.077,8.615,4.808,0.0,0.0,4.84,38.94,35.618,67.848,53.24,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,3465.0,2541.0,693.0,0.0,0.0,1.0,4.0,8.0,18.0,9.0,0.0,0.0,16.0,48.0,104.0,108.0,36.0,0.0,0.0,1.988,5.527,7.544,9.644,3.934,0.0,0.0,4.84,20.922,46.068,89.43,43.56,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,4004.0,3311.0,2387.0,385.0,0.0,0.0,1.0,4.0,7.0,15.0,5.0,0.0,0.0,16.0,44.0,88.0,88.0,20.0,0.0,0.0,1.988,4.738,7.177,8.305,2.186,0.0,0.0,4.84,22.704,40.348,75.988,24.2,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,2772.0,2926.0,1925.0,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,16.0,44.0,84.0,72.0,8.0,0.0,0.0,1.988,4.512,6.585,7.276,0.874,0.0,0.0,4.84,24.662,39.578,70.378,9.68,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3850.0,4697.0,3234.0,1848.0,231.0,1.0,4.0,8.0,16.0,12.0,9.0,3.0,16.0,48.0,96.0,112.0,96.0,60.0,12.0,1.988,4.54,8.136,11.59,8.798,5.71,1.311,4.84,23.804,46.838,82.896,62.7,45.87,14.52
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,4081.0,3388.0,2387.0,693.0,0.0,0.0,1.0,4.0,7.0,14.0,3.0,0.0,0.0,16.0,44.0,84.0,72.0,16.0,0.0,0.0,1.988,4.709,7.106,7.797,1.875,0.0,0.0,4.84,23.782,41.228,72.028,16.368,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,4081.0,3311.0,6006.0,6699.0,3696.0,462.0,1.0,4.0,7.0,13.0,27.0,18.0,6.0,16.0,44.0,80.0,160.0,204.0,120.0,24.0,1.988,5.485,7.177,13.381,18.908,11.421,2.623,4.84,22.198,40.348,72.93,139.92,91.74,29.04
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2002.0,3542.0,3157.0,770.0,0.0,0.0,1.0,4.0,7.0,14.0,10.0,0.0,0.0,16.0,44.0,84.0,104.0,40.0,0.0,0.0,1.988,4.061,7.05,8.982,4.371,0.0,0.0,4.84,24.596,43.384,73.568,48.4,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,2772.0,2541.0,3388.0,1540.0,0.0,0.0,1.0,4.0,5.0,9.0,14.0,0.0,0.0,16.0,36.0,56.0,104.0,60.0,0.0,0.0,1.988,4.498,5.062,8.079,6.683,0.0,0.0,4.84,24.86,31.284,48.95,69.608,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,4851.0,2849.0,1925.0,154.0,0.0,0.0,1.0,4.0,6.0,14.0,2.0,0.0,0.0,16.0,40.0,80.0,72.0,8.0,0.0,0.0,1.988,5.146,6.148,7.276,0.874,0.0,0.0,4.84,24.046,34.738,70.378,9.68,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2849.0,2233.0,847.0,77.0,0.0,1.0,6.0,6.0,14.0,6.0,1.0,0.0,36.0,96.0,120.0,126.0,48.0,6.0,0.0,1.988,6.401,6.148,7.896,3.215,0.437,0.0,4.84,38.94,34.738,70.07,29.81,4.84,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2002.0,3003.0,4851.0,1001.0,0.0,0.0,1.0,4.0,6.0,11.0,13.0,0.0,0.0,16.0,40.0,68.0,112.0,52.0,0.0,0.0,1.988,4.061,6.091,9.898,5.682,0.0,0.0,4.84,24.596,36.894,61.424,62.92,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3311.0,2079.0,1771.0,308.0,0.0,0.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,36.0,90.0,78.0,84.0,24.0,0.0,0.0,1.988,5.795,4.456,4.808,1.748,0.0,0.0,4.84,40.92,29.238,37.268,19.36,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2772.0,2926.0,4389.0,3619.0,1848.0,231.0,1.0,4.0,7.0,11.0,17.0,9.0,3.0,16.0,44.0,72.0,120.0,116.0,60.0,12.0,1.988,4.47,6.585,10.11,10.984,5.71,1.311,4.84,24.684,39.578,61.248,86.9,45.87,14.52
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3388.0,3619.0,1078.0,0.0,0.0,1.0,4.0,7.0,15.0,14.0,0.0,0.0,16.0,44.0,88.0,124.0,56.0,0.0,0.0,1.988,4.568,7.149,10.011,6.119,0.0,0.0,4.84,22.726,41.426,79.178,67.76,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,4004.0,3465.0,1771.0,616.0,77.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0,16.0,44.0,80.0,68.0,20.0,4.0,0.0,1.988,4.738,7.078,6.867,1.904,0.437,0.0,4.84,22.704,42.306,64.46,15.29,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2618.0,3465.0,4774.0,1694.0,0.0,0.0,1.0,4.0,7.0,15.0,22.0,0.0,0.0,16.0,44.0,88.0,156.0,88.0,0.0,0.0,1.988,4.568,7.12,11.788,9.616,0.0,0.0,4.84,22.726,42.504,81.488,106.48,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4697.0,2772.0,2541.0,693.0,0.0,0.0,1.0,5.0,6.0,18.0,9.0,0.0,0.0,25.0,65.0,120.0,135.0,45.0,0.0,0.0,1.988,6.416,6.176,9.644,3.934,0.0,0.0,4.84,29.766,33.66,89.43,43.56,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,3465.0,3311.0,4697.0,3927.0,1848.0,231.0,1.0,4.0,7.0,16.0,21.0,9.0,3.0,16.0,44.0,92.0,148.0,132.0,60.0,12.0,1.988,4.85,7.177,12.323,12.732,5.71,1.311,4.84,24.002,40.348,84.37,106.26,45.87,14.52
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,4081.0,3157.0,2541.0,770.0,0.0,0.0,1.0,4.0,7.0,13.0,10.0,0.0,0.0,16.0,44.0,80.0,100.0,40.0,0.0,0.0,1.988,4.667,6.458,8.051,4.371,0.0,0.0,4.84,23.584,42.614,66.0,48.4,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2002.0,3773.0,1925.0,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,16.0,48.0,112.0,92.0,12.0,0.0,0.0,1.988,4.061,8.206,9.334,1.311,0.0,0.0,4.84,24.596,45.958,97.57,14.52,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2541.0,3542.0,2618.0,616.0,0.0,0.0,1.0,4.0,7.0,14.0,8.0,0.0,0.0,16.0,44.0,84.0,96.0,32.0,0.0,0.0,1.988,4.597,7.05,8.488,3.497,0.0,0.0,4.84,21.648,43.384,70.84,38.72,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2002.0,3003.0,4004.0,1463.0,77.0,0.0,1.0,4.0,6.0,10.0,14.0,1.0,0.0,16.0,40.0,64.0,108.0,64.0,4.0,0.0,1.988,4.061,6.091,9.01,6.712,0.437,0.0,4.84,24.596,36.894,56.518,68.53,4.84,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,2849.0,3465.0,1232.0,154.0,0.0,1.0,4.0,6.0,10.0,6.0,2.0,0.0,16.0,40.0,64.0,72.0,40.0,8.0,0.0,1.988,4.54,6.148,7.783,3.807,0.874,0.0,4.84,23.804,34.738,52.316,30.58,9.68,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2926.0,3927.0,3388.0,1848.0,231.0,1.0,6.0,6.0,10.0,14.0,9.0,3.0,36.0,96.0,96.0,156.0,156.0,90.0,18.0,1.988,6.401,6.077,9.08,9.673,5.71,1.311,4.84,38.94,35.618,55.638,72.38,45.87,14.52
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,4004.0,3465.0,3619.0,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,16.0,44.0,88.0,112.0,44.0,0.0,0.0,1.988,4.738,7.12,10.011,4.808,0.0,0.0,4.84,22.704,42.504,79.178,53.24,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,3927.0,3542.0,2618.0,616.0,0.0,0.0,1.0,4.0,7.0,14.0,8.0,0.0,0.0,16.0,44.0,84.0,96.0,32.0,0.0,0.0,1.988,4.766,7.05,8.488,3.497,0.0,0.0,4.84,21.626,43.384,70.84,38.72,0.0,0.0
