id,BO-0_MD_BBavg,BO-1_MD_BBavg,BO-2_MD_BBavg,BO-3_MD_BBavg,BO-4_MD_BBavg,BO-5_MD_BBavg,BO-6_MD_BBavg,d-0_MD_BBavg,d-1_MD_BBavg,d-2_MD_BBavg,d-3_MD_BBavg,d-4_MD_BBavg,d-5_MD_BBavg,d-6_MD_BBavg,Nbn-0_MD_BBavg,Nbn-1_MD_BBavg,Nbn-2_MD_BBavg,Nbn-3_MD_BBavg,Nbn-4_MD_BBavg,Nbn-5_MD_BBavg,Nbn-6_MD_BBavg,Nbn_-0_MD_BBavg,Nbn_-1_MD_BBavg,Nbn_-2_MD_BBavg,Nbn_-3_MD_BBavg,Nbn_-4_MD_BBavg,Nbn_-5_MD_BBavg,Nbn_-6_MD_BBavg,BNde-0_MD_BBavg,BNde-1_MD_BBavg,BNde-2_MD_BBavg,BNde-3_MD_BBavg,BNde-4_MD_BBavg,BNde-5_MD_BBavg,BNde-6_MD_BBavg,BNe-0_MD_BBavg,BNe-1_MD_BBavg,BNe-2_MD_BBavg,BNe-3_MD_BBavg,BNe-4_MD_BBavg,BNe-5_MD_BBavg,BNe-6_MD_BBavg,BNocc-0_MD_BBavg,BNocc-1_MD_BBavg,BNocc-2_MD_BBavg,BNocc-3_MD_BBavg,BNocc-4_MD_BBavg,BNocc-5_MD_BBavg,BNocc-6_MD_BBavg,BNs-0_MD_BBavg,BNs-1_MD_BBavg,BNs-2_MD_BBavg,BNs-3_MD_BBavg,BNs-4_MD_BBavg,BNs-5_MD_BBavg,BNs-6_MD_BBavg,BNp-0_MD_BBavg,BNp-1_MD_BBavg,BNp-2_MD_BBavg,BNp-3_MD_BBavg,BNp-4_MD_BBavg,BNp-5_MD_BBavg,BNp-6_MD_BBavg,BNd-0_MD_BBavg,BNd-1_MD_BBavg,BNd-2_MD_BBavg,BNd-3_MD_BBavg,BNd-4_MD_BBavg,BNd-5_MD_BBavg,BNd-6_MD_BBavg,BNde_-0_MD_BBavg,BNde_-1_MD_BBavg,BNde_-2_MD_BBavg,BNde_-3_MD_BBavg,BNde_-4_MD_BBavg,BNde_-5_MD_BBavg,BNde_-6_MD_BBavg,BNe_-0_MD_BBavg,BNe_-1_MD_BBavg,BNe_-2_MD_BBavg,BNe_-3_MD_BBavg,BNe_-4_MD_BBavg,BNe_-5_MD_BBavg,BNe_-6_MD_BBavg,BNocc_-0_MD_BBavg,BNocc_-1_MD_BBavg,BNocc_-2_MD_BBavg,BNocc_-3_MD_BBavg,BNocc_-4_MD_BBavg,BNocc_-5_MD_BBavg,BNocc_-6_MD_BBavg,BNs_-0_MD_BBavg,BNs_-1_MD_BBavg,BNs_-2_MD_BBavg,BNs_-3_MD_BBavg,BNs_-4_MD_BBavg,BNs_-5_MD_BBavg,BNs_-6_MD_BBavg,BNp_-0_MD_BBavg,BNp_-1_MD_BBavg,BNp_-2_MD_BBavg,BNp_-3_MD_BBavg,BNp_-4_MD_BBavg,BNp_-5_MD_BBavg,BNp_-6_MD_BBavg,BNd_-0_MD_BBavg,BNd_-1_MD_BBavg,BNd_-2_MD_BBavg,BNd_-3_MD_BBavg,BNd_-4_MD_BBavg,BNd_-5_MD_BBavg,BNd_-6_MD_BBavg,I-0_MD_BBavg,I-1_MD_BBavg,I-2_MD_BBavg,I-3_MD_BBavg,I-4_MD_BBavg,I-5_MD_BBavg,I-6_MD_BBavg
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-5.55305,-5.57185,-4.73817,-0.49375,0.0,0,0.0,3.7964877,7.6341764,9.368838,1.9311496,0.0,0,0.0,-9.0,-7.0,-7.5,-1.0,0.0,0,0.0,-9.0,-7.0,-7.5,-1.0,0.0,0,0.0,-1.50779,-0.61087,-0.60103,0.0,0.0,0,0.0,1.17966,2.73955,2.642505,0.50804,0.0,0,0.0,-5.493035,-9.544265,-10.416172,-2.020105,0.0,0,0.0,1.898335,0.181058,-0.471961,-0.429538,0.0,0,0.0,-2.733687,-1.582779,-1.075727,0.147854,0.0,0,0.0,0.834241,1.400085,1.545783,0.281297,0.0,0,0.0,-2.23057,-1.03605,-1.0097,0.0,0.0,0,0.0,0.969575,-0.565625,-0.657498,-0.255725,0.0,0,0.0,-0.639865,0.910605,1.015772,0.300135,0.0,0,0.0,1.898335,0.181058,-0.471961,-0.429538,0.0,0,0.0,-2.733687,-1.582779,-1.075727,0.147854,0.0,0,0.0,0.834241,1.400085,1.545783,0.281297,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-5.55305,-5.57185,-4.73817,-0.49375,0.0,0,0.0,3.7964877,7.6341764,9.368838,1.9311496,0.0,0,0.0,-9.0,-7.0,-7.5,-1.0,0.0,0,0.0,-9.0,-7.0,-7.5,-1.0,0.0,0,0.0,-1.50779,-0.61087,-0.60103,0.0,0.0,0,0.0,1.17966,2.73955,2.642505,0.50804,0.0,0,0.0,-5.493035,-9.544265,-10.416172,-2.020105,0.0,0,0.0,1.898335,0.181058,-0.471961,-0.429538,0.0,0,0.0,-2.733687,-1.582779,-1.075727,0.147854,0.0,0,0.0,0.834241,1.400085,1.545783,0.281297,0.0,0,0.0,-2.23057,-1.03605,-1.0097,0.0,0.0,0,0.0,0.969575,-0.565625,-0.657498,-0.255725,0.0,0,0.0,-0.639865,0.910605,1.015772,0.300135,0.0,0,0.0,1.898335,0.181058,-0.471961,-0.429538,0.0,0,0.0,-2.733687,-1.582779,-1.075727,0.147854,0.0,0,0.0,0.834241,1.400085,1.545783,0.281297,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.6746,-8.05983,-6.1948,-6.2334,-0.78018,0,0.0,3.6544801,15.3516906,10.6850123,10.6776349,3.1244942,0,0.0,-4.0,-8.2,-6.0,-6.0,-0.8,0,0.0,-4.0,-8.2,-6.0,-6.0,-0.8,0,0.0,-0.28479,-0.639072,-0.47935,-0.47939,0.103522,0,0.0,2.37526,4.61578,3.19028,3.21246,0.87724,0,0.0,-8.1196,-16.407348,-11.24058,-11.2762,-3.063702,0,0.0,0.760161,-1.97087,-1.184858,-1.173058,-0.983577,0,0.0,-2.225887,-1.188642,-1.046606,-1.058606,0.425249,0,0.0,1.464855,3.15788,2.230433,2.230433,0.558058,0,0.0,0.0303,0.103407,-0.14178,-0.12698,0.346942,0,0.0,-0.21084,-2.79474,-2.33793,-2.28,-0.79848,0,0.0,1.01193,2.199968,1.81096,1.77418,0.677352,0,0.0,0.760161,-1.97087,-1.184858,-1.173058,-0.983577,0,0.0,-2.225887,-1.188642,-1.046606,-1.058606,0.425249,0,0.0,1.464855,3.15788,2.230433,2.230433,0.558058,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.6746,-8.05983,-6.1948,-6.2334,-0.78018,0,0.0,3.6544801,15.3516906,10.6850123,10.6776349,3.1244942,0,0.0,-4.0,-8.2,-6.0,-6.0,-0.8,0,0.0,-4.0,-8.2,-6.0,-6.0,-0.8,0,0.0,-0.28479,-0.639072,-0.47935,-0.47939,0.103522,0,0.0,2.37526,4.61578,3.19028,3.21246,0.87724,0,0.0,-8.1196,-16.407348,-11.24058,-11.2762,-3.063702,0,0.0,0.760161,-1.97087,-1.184858,-1.173058,-0.983577,0,0.0,-2.225887,-1.188642,-1.046606,-1.058606,0.425249,0,0.0,1.464855,3.15788,2.230433,2.230433,0.558058,0,0.0,0.0303,0.103407,-0.14178,-0.12698,0.346942,0,0.0,-0.21084,-2.79474,-2.33793,-2.28,-0.79848,0,0.0,1.01193,2.199968,1.81096,1.77418,0.677352,0,0.0,0.760161,-1.97087,-1.184858,-1.173058,-0.983577,0,0.0,-2.225887,-1.188642,-1.046606,-1.058606,0.425249,0,0.0,1.464855,3.15788,2.230433,2.230433,0.558058,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-5.1999,-5.4608,-2.498,0.0,0.0,0,0.0,3.4849194,18.9244075,9.5507748,0.0,0.0,0,0.0,-8.0,-9.5,-4.5,0.0,0.0,0,0.0,-8.0,-9.5,-4.5,0.0,0.0,0,0.0,-0.87347,0.0,0.0,0.0,0.0,0,0.0,1.73835,4.897018,2.042502,0.0,0.0,0,0.0,-8.05974,-19.364725,-9.175115,0.0,0.0,0,0.0,2.314126,-1.921344,-1.270239,0.0,0.0,0,0.0,-3.396498,-0.695913,0.030146,0.0,0.0,0,0.0,1.081038,2.614228,1.238705,0.0,0.0,0,0.0,-1.45051,0.0,0.0,0.0,0.0,0,0.0,1.35536,-1.81728,-1.0329,0.0,0.0,0,0.0,1.24985,4.75426,2.24917,0.0,0.0,0,0.0,2.314126,-1.920844,-1.270239,0.0,0.0,0,0.0,-3.396498,-0.696463,0.030146,0.0,0.0,0,0.0,1.081038,2.614228,1.238705,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-5.1999,-5.4608,-2.498,0.0,0.0,0,0.0,3.4849194,18.9244075,9.5507748,0.0,0.0,0,0.0,-8.0,-9.5,-4.5,0.0,0.0,0,0.0,-8.0,-9.5,-4.5,0.0,0.0,0,0.0,-0.87347,0.0,0.0,0.0,0.0,0,0.0,1.73835,4.897018,2.042502,0.0,0.0,0,0.0,-8.05974,-19.364725,-9.175115,0.0,0.0,0,0.0,2.314126,-1.921344,-1.270239,0.0,0.0,0,0.0,-3.396498,-0.695913,0.030146,0.0,0.0,0,0.0,1.081038,2.614228,1.238705,0.0,0.0,0,0.0,-1.45051,0.0,0.0,0.0,0.0,0,0.0,1.35536,-1.81728,-1.0329,0.0,0.0,0,0.0,1.24985,4.75426,2.24917,0.0,0.0,0,0.0,2.314126,-1.920844,-1.270239,0.0,0.0,0,0.0,-3.396498,-0.696463,0.030146,0.0,0.0,0,0.0,1.081038,2.614228,1.238705,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-3.15515,-3.82685,-3.51,0.0,0.0,0,0.0,3.7071678,11.207207,10.7257521,0.0,0.0,0,0.0,-5.0,-7.0,-7.0,0.0,0.0,0,0.0,-5.0,-7.0,-7.0,0.0,0.0,0,0.0,-0.77132,0.0,-0.30547,0.0,0.0,0,0.0,1.84346,4.3372,2.86485,0.0,0.0,0,0.0,-5.953155,-14.232185,-12.10248,0.0,0.0,0,0.0,1.712176,-0.552257,-1.358349,0.0,0.0,0,0.0,-2.583427,-1.49018,-0.395354,0.0,0.0,0,0.0,0.870166,2.03982,1.751031,0.0,0.0,0,0.0,-1.1364,0.0,-0.54526,0.0,0.0,0,0.0,0.580995,-0.998285,-0.66765,0.0,0.0,0,0.0,-0.11117,1.5464,1.08625,0.0,0.0,0,0.0,1.712176,-0.552257,-1.358349,0.0,0.0,0,0.0,-2.583427,-1.49018,-0.395354,0.0,0.0,0,0.0,0.870166,2.03982,1.751031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-3.15515,-3.82685,-3.51,0.0,0.0,0,0.0,3.7071678,11.207207,10.7257521,0.0,0.0,0,0.0,-5.0,-7.0,-7.0,0.0,0.0,0,0.0,-5.0,-7.0,-7.0,0.0,0.0,0,0.0,-0.77132,0.0,-0.30547,0.0,0.0,0,0.0,1.84346,4.3372,2.86485,0.0,0.0,0,0.0,-5.953155,-14.232185,-12.10248,0.0,0.0,0,0.0,1.712176,-0.552257,-1.358349,0.0,0.0,0,0.0,-2.583427,-1.49018,-0.395354,0.0,0.0,0,0.0,0.870166,2.03982,1.751031,0.0,0.0,0,0.0,-1.1364,0.0,-0.54526,0.0,0.0,0,0.0,0.580995,-0.998285,-0.66765,0.0,0.0,0,0.0,-0.11117,1.5464,1.08625,0.0,0.0,0,0.0,1.712176,-0.552257,-1.358349,0.0,0.0,0,0.0,-2.583427,-1.49018,-0.395354,0.0,0.0,0,0.0,0.870166,2.03982,1.751031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-6.8539,-4.8939,-9.63,0.0,0.0,0,0.0,7.1635089,8.6591573,21.6917756,0.0,0.0,0,0.0,-7.5,-4.5,-11.0,0.0,0.0,0,0.0,-7.5,-4.5,-11.0,0.0,0.0,0,0.0,-1.564733,0.0375,-0.5337,0.0,0.0,0,0.0,2.65754,4.62605,5.88091,0.0,0.0,0,0.0,-9.251573,-12.07084,-24.17109,0.0,0.0,0,0.0,1.748219,0.509695,-3.380509,0.0,0.0,0,0.0,-2.615484,-1.630958,1.126934,0.0,0.0,0,0.0,0.866572,1.120263,2.251227,0.0,0.0,0,0.0,-2.059585,0.046755,-0.99301,0.0,0.0,0,0.0,-0.40453,-2.08575,-4.36022,0.0,0.0,0,0.0,-0.73067,1.22342,2.15589,0.0,0.0,0,0.0,1.794944,0.56972,-3.260359,0.0,0.0,0,0.0,-2.653459,-1.679833,1.029284,0.0,0.0,0,0.0,0.857822,1.109013,2.228727,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-6.8539,-4.8939,-9.63,0.0,0.0,0,0.0,7.1635089,8.6591573,21.6917756,0.0,0.0,0,0.0,-7.5,-4.5,-11.0,0.0,0.0,0,0.0,-7.5,-4.5,-11.0,0.0,0.0,0,0.0,-1.564733,0.0375,-0.5337,0.0,0.0,0,0.0,2.65754,4.62605,5.88091,0.0,0.0,0,0.0,-9.251573,-12.07084,-24.17109,0.0,0.0,0,0.0,1.748219,0.509695,-3.380509,0.0,0.0,0,0.0,-2.615484,-1.630958,1.126934,0.0,0.0,0,0.0,0.866572,1.120263,2.251227,0.0,0.0,0,0.0,-2.059585,0.046755,-0.99301,0.0,0.0,0,0.0,-0.40453,-2.08575,-4.36022,0.0,0.0,0,0.0,-0.73067,1.22342,2.15589,0.0,0.0,0,0.0,1.794944,0.56972,-3.260359,0.0,0.0,0,0.0,-2.653459,-1.679833,1.029284,0.0,0.0,0,0.0,0.857822,1.109013,2.228727,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.94812,-5.28526,-1.10536,0.0,0.0,0,0.0,4.7226741,15.7597785,3.57911,0.0,0.0,0,0.0,-5.6,-9.8,-1.8,0.0,0.0,0,0.0,-5.6,-9.8,-1.8,0.0,0.0,0,0.0,-0.41755,-0.65695,0.0,0.0,0.0,0,0.0,2.069838,3.353864,1.302864,0.0,0.0,0,0.0,-7.25778,-15.54868,-3.63636,0.0,0.0,0,0.0,1.283029,-1.174428,-0.28846,0.0,0.0,0,0.0,-1.984634,-0.379649,-0.069692,0.0,0.0,0,0.0,0.700837,1.552422,0.357844,0.0,0.0,0,0.0,-0.4933,-1.00312,0.0,0.0,0.0,0,0.0,-0.163646,-1.528078,-0.462968,0.0,0.0,0,0.0,0.268272,0.783836,0.368336,0.0,0.0,0,0.0,1.283029,-1.174428,-0.28846,0.0,0.0,0,0.0,-1.984634,-0.379649,-0.069692,0.0,0.0,0,0.0,0.700837,1.552422,0.357844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.94812,-5.28526,-1.10536,0.0,0.0,0,0.0,4.7226741,15.7597785,3.57911,0.0,0.0,0,0.0,-5.6,-9.8,-1.8,0.0,0.0,0,0.0,-5.6,-9.8,-1.8,0.0,0.0,0,0.0,-0.41755,-0.65695,0.0,0.0,0.0,0,0.0,2.069838,3.353864,1.302864,0.0,0.0,0,0.0,-7.25778,-15.54868,-3.63636,0.0,0.0,0,0.0,1.283029,-1.174428,-0.28846,0.0,0.0,0,0.0,-1.984634,-0.379649,-0.069692,0.0,0.0,0,0.0,0.700837,1.552422,0.357844,0.0,0.0,0,0.0,-0.4933,-1.00312,0.0,0.0,0.0,0,0.0,-0.163646,-1.528078,-0.462968,0.0,0.0,0,0.0,0.268272,0.783836,0.368336,0.0,0.0,0,0.0,1.283029,-1.174428,-0.28846,0.0,0.0,0,0.0,-1.984634,-0.379649,-0.069692,0.0,0.0,0,0.0,0.700837,1.552422,0.357844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-7.24426,-6.19038,-2.4329,0.0,0.0,0,0.0,7.1716675,8.6347379,5.0016408,0.0,0.0,0,0.0,-9.8,-9.4,-3.0,0.0,0.0,0,0.0,-9.8,-9.4,-3.0,0.0,0.0,0,0.0,-1.33679,-1.33733,0.0,0.0,0.0,0,0.0,2.63316,2.33396,2.04456,0.0,0.0,0,0.0,-9.319078,-9.959474,-6.00749,0.0,0.0,0,0.0,1.057824,0.409089,-0.668073,0.0,0.0,0,0.0,-2.013266,-1.488681,0.067577,0.0,0.0,0,0.0,0.95332,1.07731,0.5991,0.0,0.0,0,0.0,-1.79227,-2.01485,0.0,0.0,0.0,0,0.0,-0.786162,-0.553556,-1.0902,0.0,0.0,0,0.0,-0.11163,-0.41928,0.59402,0.0,0.0,0,0.0,1.061224,0.409089,-0.668073,0.0,0.0,0,0.0,-2.016716,-1.488681,0.067577,0.0,0.0,0,0.0,0.95337,1.07731,0.5991,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-7.24426,-6.19038,-2.4329,0.0,0.0,0,0.0,7.1716675,8.6347379,5.0016408,0.0,0.0,0,0.0,-9.8,-9.4,-3.0,0.0,0.0,0,0.0,-9.8,-9.4,-3.0,0.0,0.0,0,0.0,-1.33679,-1.33733,0.0,0.0,0.0,0,0.0,2.63316,2.33396,2.04456,0.0,0.0,0,0.0,-9.319078,-9.959474,-6.00749,0.0,0.0,0,0.0,1.057824,0.409089,-0.668073,0.0,0.0,0,0.0,-2.013266,-1.488681,0.067577,0.0,0.0,0,0.0,0.95332,1.07731,0.5991,0.0,0.0,0,0.0,-1.79227,-2.01485,0.0,0.0,0.0,0,0.0,-0.786162,-0.553556,-1.0902,0.0,0.0,0,0.0,-0.11163,-0.41928,0.59402,0.0,0.0,0,0.0,1.061224,0.409089,-0.668073,0.0,0.0,0,0.0,-2.016716,-1.488681,0.067577,0.0,0.0,0,0.0,0.95337,1.07731,0.5991,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.88998,-5.54637,-1.9708,0.0,0.0,0,0.0,3.6504617,14.2801039,3.496511,0.0,0.0,0,0.0,-5.8,-4.8,-2.0,0.0,0.0,0,0.0,-5.8,-4.8,-2.0,0.0,0.0,0,0.0,-1.005815,0.102485,-0.25526,0.0,0.0,0,0.0,1.87847,4.86231,1.28838,0.0,0.0,0,0.0,-6.893812,-15.043662,-3.81405,0.0,0.0,0,0.0,1.245295,-3.435504,-0.323524,0.0,0.0,0,0.0,-2.586715,0.540318,-0.447109,0.0,0.0,0,0.0,1.340865,2.893696,0.770316,0.0,0.0,0,0.0,-1.16791,0.74032,-0.15904,0.0,0.0,0,0.0,0.19164,-3.51621,-0.62344,0.0,0.0,0,0.0,0.101058,2.429498,0.33574,0.0,0.0,0,0.0,1.239145,-3.435504,-0.323524,0.0,0.0,0,0.0,-2.580815,0.540318,-0.447109,0.0,0.0,0,0.0,1.341115,2.893696,0.770316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.88998,-5.54637,-1.9708,0.0,0.0,0,0.0,3.6504617,14.2801039,3.496511,0.0,0.0,0,0.0,-5.8,-4.8,-2.0,0.0,0.0,0,0.0,-5.8,-4.8,-2.0,0.0,0.0,0,0.0,-1.005815,0.102485,-0.25526,0.0,0.0,0,0.0,1.87847,4.86231,1.28838,0.0,0.0,0,0.0,-6.893812,-15.043662,-3.81405,0.0,0.0,0,0.0,1.245295,-3.435504,-0.323524,0.0,0.0,0,0.0,-2.586715,0.540318,-0.447109,0.0,0.0,0,0.0,1.340865,2.893696,0.770316,0.0,0.0,0,0.0,-1.16791,0.74032,-0.15904,0.0,0.0,0,0.0,0.19164,-3.51621,-0.62344,0.0,0.0,0,0.0,0.101058,2.429498,0.33574,0.0,0.0,0,0.0,1.239145,-3.435504,-0.323524,0.0,0.0,0,0.0,-2.580815,0.540318,-0.447109,0.0,0.0,0,0.0,1.341115,2.893696,0.770316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.3523,-4.28375,-1.9341,-0.23665,0.0,0,0.0,4.1831916,13.8170636,3.8398735,1.1144716,0.0,0,0.0,-6.0,-7.5,-3.0,-0.5,0.0,0,0.0,-6.0,-7.5,-3.0,-0.5,0.0,0,0.0,-0.61331,-0.30492,-0.30061,0.0,0.0,0,0.0,1.640865,2.976088,0.82095,0.225088,0.0,0,0.0,-5.76907,-12.95043,-3.68001,-1.00636,0.0,0,0.0,1.6723,-1.382625,0.1946,-0.181025,0.0,0,0.0,-2.515893,-0.467784,-0.763795,0.038601,0.0,0,0.0,0.84255,1.84825,0.56845,0.14225,0.0,0,0.0,-0.73164,-0.51988,-0.50336,0.0,0.0,0,0.0,0.51379,-1.607565,-0.35005,-0.168685,0.0,0,0.0,0.17257,1.787605,0.31131,0.161995,0.0,0,0.0,1.6723,-1.382625,0.1946,-0.181025,0.0,0,0.0,-2.515893,-0.467784,-0.763795,0.038601,0.0,0,0.0,0.84255,1.84825,0.56845,0.14225,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.3523,-4.28375,-1.9341,-0.23665,0.0,0,0.0,4.1831916,13.8170636,3.8398735,1.1144716,0.0,0,0.0,-6.0,-7.5,-3.0,-0.5,0.0,0,0.0,-6.0,-7.5,-3.0,-0.5,0.0,0,0.0,-0.61331,-0.30492,-0.30061,0.0,0.0,0,0.0,1.640865,2.976088,0.82095,0.225088,0.0,0,0.0,-5.76907,-12.95043,-3.68001,-1.00636,0.0,0,0.0,1.6723,-1.382625,0.1946,-0.181025,0.0,0,0.0,-2.515893,-0.467784,-0.763795,0.038601,0.0,0,0.0,0.84255,1.84825,0.56845,0.14225,0.0,0,0.0,-0.73164,-0.51988,-0.50336,0.0,0.0,0,0.0,0.51379,-1.607565,-0.35005,-0.168685,0.0,0,0.0,0.17257,1.787605,0.31131,0.161995,0.0,0,0.0,1.6723,-1.382625,0.1946,-0.181025,0.0,0,0.0,-2.515893,-0.467784,-0.763795,0.038601,0.0,0,0.0,0.84255,1.84825,0.56845,0.14225,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-5.3483,-7.00625,-6.3165,-6.3624,-0.81165,0,0.0,3.8063424,13.8566648,10.8077547,10.8016132,3.1553201,0,0.0,-8.0,-10.5,-9.0,-9.0,-1.5,0,0.0,-8.0,-10.5,-9.0,-9.0,-1.5,0,0.0,-0.92131,-0.89366,-0.89225,-0.89397,0.0,0,0.0,1.88986,3.472595,2.63069,2.65454,0.737825,0,0.0,-8.07682,-14.36236,-11.18025,-11.20554,-3.04619,0,0.0,1.88912,-0.22295,0.25013,0.26428,-0.62458,0,0.0,-2.950018,-1.812202,-1.878002,-1.892102,0.2172,0,0.0,1.059698,2.032989,1.626022,1.626072,0.406968,0,0.0,-1.3002,-1.5112,-1.52961,-1.51574,0.0,0,0.0,1.03072,-0.879415,-0.8616,-0.78898,-0.426115,0,0.0,1.35218,2.66871,2.04737,2.02048,0.73699,0,0.0,1.88912,-0.22295,0.25013,0.26428,-0.62458,0,0.0,-2.950018,-1.812202,-1.878002,-1.892102,0.2172,0,0.0,1.059698,2.032989,1.626022,1.626072,0.406968,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-5.3483,-7.00625,-6.3165,-6.3624,-0.81165,0,0.0,3.8063424,13.8566648,10.8077547,10.8016132,3.1553201,0,0.0,-8.0,-10.5,-9.0,-9.0,-1.5,0,0.0,-8.0,-10.5,-9.0,-9.0,-1.5,0,0.0,-0.92131,-0.89366,-0.89225,-0.89397,0.0,0,0.0,1.88986,3.472595,2.63069,2.65454,0.737825,0,0.0,-8.07682,-14.36236,-11.18025,-11.20554,-3.04619,0,0.0,1.88912,-0.22295,0.25013,0.26428,-0.62458,0,0.0,-2.950018,-1.812202,-1.878002,-1.892102,0.2172,0,0.0,1.059698,2.032989,1.626022,1.626072,0.406968,0,0.0,-1.3002,-1.5112,-1.52961,-1.51574,0.0,0,0.0,1.03072,-0.879415,-0.8616,-0.78898,-0.426115,0,0.0,1.35218,2.66871,2.04737,2.02048,0.73699,0,0.0,1.88912,-0.22295,0.25013,0.26428,-0.62458,0,0.0,-2.950018,-1.812202,-1.878002,-1.892102,0.2172,0,0.0,1.059698,2.032989,1.626022,1.626072,0.406968,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.4355,-6.2424,-2.41642,0.0,0.0,0,0.0,3.4241453,19.856725,9.5079115,0.0,0.0,0,0.0,-5.0,-5.0,-2.2,0.0,0.0,0,0.0,-5.0,-5.0,-2.2,0.0,0.0,0,0.0,-0.57106,0.67185,0.302332,0.0,0.0,0,0.0,2.09824,6.45962,2.441852,0.0,0.0,0,0.0,-8.08077,-20.39887,-9.222062,0.0,0.0,0,0.0,1.311192,-4.164845,-2.36959,0.0,0.0,0,0.0,-2.80498,0.383924,0.667203,0.0,0.0,0,0.0,1.492842,3.778655,1.701485,0.0,0.0,0,0.0,-0.44531,2.08395,0.937777,0.0,0.0,0,0.0,0.25715,-4.7328,-2.221585,0.0,0.0,0,0.0,0.78883,4.4391,2.014488,0.0,0.0,0,0.0,1.311192,-4.164845,-2.36959,0.0,0.0,0,0.0,-2.80498,0.383924,0.667203,0.0,0.0,0,0.0,1.492842,3.778655,1.701485,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
