id,Z-0_MS_AB,Z-1_MS_AB,Z-2_MS_AB,Z-3_MS_AB,Z-4_MS_AB,Z-5_MS_AB,Z-6_MS_AB,I-0_MS_AB,I-1_MS_AB,I-2_MS_AB,I-3_MS_AB,I-4_MS_AB,I-5_MS_AB,I-6_MS_AB,T-0_MS_AB,T-1_MS_AB,T-2_MS_AB,T-3_MS_AB,T-4_MS_AB,T-5_MS_AB,T-6_MS_AB,S-0_MS_AB,S-1_MS_AB,S-2_MS_AB,S-3_MS_AB,S-4_MS_AB,S-5_MS_AB,S-6_MS_AB,chi-0_MS_AB,chi-1_MS_AB,chi-2_MS_AB,chi-3_MS_AB,chi-4_MS_AB,chi-5_MS_AB,chi-6_MS_AB
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.4,1647.0,3512.6,1405.0,0.0,0.0,0.0,28.4,51.0,92.6,37.0,0.0,0.0,0.0,64.4,114.0,227.6,91.0,0.0,0.0,0.0,33.328,59.653,111.023,44.391,0.0,0.0,0.0,42.808,76.243,146.573,58.611,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.6,2115.8,3748.7,4923.0,2814.0,702.3,0.0,44.6,63.8,100.7,135.0,78.0,18.3,0.0,134.6,198.8,340.7,450.0,258.0,63.3,0.0,51.947,74.906,120.425,160.832,92.791,21.993,0.0,66.167,96.236,158.345,210.602,121.231,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.3,1881.0,2577.7,3517.7,2814.0,702.3,0.0,44.3,57.0,69.7,97.7,78.0,18.3,0.0,134.3,177.0,234.7,322.7,258.0,63.3,0.0,51.641,66.823,83.196,116.15,92.79,21.993,0.0,65.861,85.783,109.266,151.7,121.23,29.103,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.3,1646.7,3515.8,3511.8,0.0,0.0,0.0,28.3,50.7,95.8,91.8,0.0,0.0,0.0,64.3,113.7,230.8,226.8,0.0,0.0,0.0,33.219,59.346,114.268,110.261,0.0,0.0,0.0,42.699,75.936,149.818,145.811,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,1177.2,1645.6,3513.4,2816.0,2815.0,702.3,0.0,37.2,49.6,93.4,80.0,79.0,18.3,0.0,97.2,133.6,273.4,224.0,223.0,54.3,0.0,43.312,58.202,111.874,94.784,93.791,21.993,0.0,55.162,74.792,147.424,123.224,122.231,29.103,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.4,1645.8,3515.8,3746.3,234.1,0.0,0.0,28.4,49.8,95.8,98.3,6.1,0.0,0.0,64.4,112.8,230.8,242.3,15.1,0.0,0.0,33.274,58.369,114.2,118.0,7.331,0.0,0.0,42.754,74.959,149.75,155.92,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.6,1646.8,3516.0,1639.4,234.1,0.0,0.0,28.6,50.8,96.0,43.4,6.1,0.0,0.0,64.6,113.8,231.0,106.4,15.1,0.0,0.0,33.543,59.364,114.445,51.966,7.331,0.0,0.0,43.023,75.954,149.995,68.556,9.701,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.2,1645.7,3746.7,1405.0,0.0,0.0,0.0,28.2,49.7,98.7,37.0,0.0,0.0,0.0,64.2,112.7,242.7,91.0,0.0,0.0,0.0,33.081,58.312,118.354,44.389,0.0,0.0,0.0,42.561,74.902,156.274,58.609,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.3,1410.6,2112.0,3512.7,234.1,0.0,0.0,28.3,42.6,60.0,92.7,6.1,0.0,0.0,64.3,96.6,141.0,227.7,15.1,0.0,0.0,33.173,49.943,71.102,111.117,7.331,0.0,0.0,42.653,64.163,92.432,146.667,9.701,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.6,2116.1,3747.4,2815.0,2814.0,702.3,0.0,44.6,64.1,99.4,79.0,78.0,18.3,0.0,134.6,199.1,339.4,259.0,258.0,63.3,0.0,52.005,75.196,119.128,93.786,92.792,21.993,0.0,66.225,96.526,157.048,122.226,121.232,29.103,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.6,1881.5,4684.9,2809.3,0.0,0.0,0.0,28.6,57.5,124.9,73.3,0.0,0.0,0.0,64.6,129.5,304.9,181.3,0.0,0.0,0.0,33.503,67.378,149.455,88.074,0.0,0.0,0.0,42.983,86.338,196.855,116.514,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,940.6,1174.4,1878.0,1874.0,468.2,0.0,0.0,28.6,34.4,54.0,50.0,12.2,0.0,0.0,64.6,79.4,126.0,122.0,30.2,0.0,0.0,33.516,40.509,63.837,59.864,14.661,0.0,0.0,42.996,52.359,82.797,78.824,19.401,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.8,1409.5,2578.5,3752.9,2814.0,702.3,0.0,28.8,41.5,70.5,104.9,78.0,18.3,0.0,64.8,95.5,169.5,248.9,186.0,45.3,0.0,33.706,48.869,84.017,124.596,92.79,21.993,0.0,43.186,63.089,110.087,162.516,121.23,29.103,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.6,1408.7,1878.0,1874.0,468.2,0.0,0.0,28.6,40.7,54.0,50.0,12.2,0.0,0.0,64.6,94.7,126.0,122.0,30.2,0.0,0.0,33.531,48.105,63.839,59.864,14.661,0.0,0.0,43.011,62.325,82.799,78.824,19.401,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,941.0,1645.6,4448.0,0.0,0.0,0.0,0.0,29.0,49.6,116.0,0.0,0.0,0.0,0.0,65.0,112.6,287.0,0.0,0.0,0.0,0.0,33.93,58.242,139.327,0.0,0.0,0.0,0.0,43.41,74.832,184.357,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1176.4,1877.5,1875.9,1170.9,0.0,0.0,0.0,36.4,53.5,51.9,30.9,0.0,0.0,0.0,96.4,149.5,147.9,90.9,0.0,0.0,0.0,42.524,63.337,61.711,37.094,0.0,0.0,0.0,54.374,82.297,80.671,48.944,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,940.6,1881.4,4213.9,0.0,0.0,0.0,0.0,28.6,57.4,109.9,0.0,0.0,0.0,0.0,64.6,129.4,271.9,0.0,0.0,0.0,0.0,33.512,67.241,132.082,0.0,0.0,0.0,0.0,42.992,86.201,174.742,0.0,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.0,1407.7,2110.1,5853.7,0.0,0.0,0.0,28.0,39.7,58.1,153.7,0.0,0.0,0.0,64.0,93.7,139.1,378.7,0.0,0.0,0.0,32.938,47.04,69.138,184.4,0.0,0.0,0.0,42.418,61.26,90.468,243.65,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.6,1408.8,2111.1,3747.6,234.1,0.0,0.0,28.6,40.8,59.1,99.6,6.1,0.0,0.0,64.6,94.8,140.1,243.6,15.1,0.0,0.0,33.535,48.182,70.185,119.242,7.331,0.0,0.0,43.015,62.402,91.515,157.162,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.7,1644.2,3279.2,3278.0,0.0,0.0,0.0,28.7,48.2,87.2,86.0,0.0,0.0,0.0,64.7,111.2,213.2,212.0,0.0,0.0,0.0,33.652,56.811,104.432,103.212,0.0,0.0,0.0,43.132,73.401,137.612,136.392,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-sh_1_smi1_1_s_1,941.0,1878.7,4216.5,4214.0,0.0,0.0,0.0,29.0,54.7,112.5,110.0,0.0,0.0,0.0,65.0,126.7,274.5,272.0,0.0,0.0,0.0,33.874,64.551,134.657,132.098,0.0,0.0,0.0,43.354,83.511,177.317,174.758,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.8,1644.3,4449.3,2107.0,0.0,0.0,0.0,28.8,48.3,117.3,55.0,0.0,0.0,0.0,64.8,111.3,288.3,136.0,0.0,0.0,0.0,33.707,56.874,140.629,66.049,0.0,0.0,0.0,43.187,73.464,185.659,87.379,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1176.3,1644.2,2343.2,1171.1,0.0,0.0,0.0,36.3,48.2,63.2,31.1,0.0,0.0,0.0,96.3,132.2,183.2,91.1,0.0,0.0,0.0,42.459,56.845,75.461,37.273,0.0,0.0,0.0,54.309,73.435,99.161,49.123,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.5,1879.3,3747.5,2817.0,2815.0,702.3,0.0,28.5,55.3,99.5,81.0,79.0,18.3,0.0,64.5,127.3,243.5,189.0,187.0,45.3,0.0,33.455,65.112,119.144,95.788,93.793,21.993,0.0,42.935,84.072,157.064,124.228,122.233,29.103,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.2,1644.6,3279.3,1404.8,0.0,0.0,0.0,28.2,48.6,87.3,36.8,0.0,0.0,0.0,64.2,111.6,213.3,90.8,0.0,0.0,0.0,33.092,57.203,104.542,44.21,0.0,0.0,0.0,42.572,73.793,137.722,58.43,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,940.8,1409.5,3279.2,3278.0,0.0,0.0,0.0,28.8,41.5,87.2,86.0,0.0,0.0,0.0,64.8,95.5,213.2,212.0,0.0,0.0,0.0,33.717,48.847,104.433,103.212,0.0,0.0,0.0,43.197,63.067,137.613,136.392,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1176.0,1879.4,2345.6,1405.1,0.0,0.0,0.0,36.0,55.4,65.6,37.1,0.0,0.0,0.0,96.0,151.4,185.6,109.1,0.0,0.0,0.0,42.126,65.224,77.86,44.477,0.0,0.0,0.0,53.976,84.184,101.56,58.697,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.7,1409.5,3278.9,702.5,0.0,0.0,0.0,28.7,41.5,86.9,18.5,0.0,0.0,0.0,64.7,95.5,212.9,45.5,0.0,0.0,0.0,33.576,48.862,104.147,22.187,0.0,0.0,0.0,43.056,63.082,137.327,29.297,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.5,2115.8,3047.3,6332.4,5628.1,1404.6,0.0,44.5,63.8,83.3,176.4,156.1,36.6,0.0,134.5,198.8,278.3,581.4,516.1,126.6,0.0,51.898,74.849,99.324,209.597,185.585,43.986,0.0,66.118,96.179,130.134,273.587,242.465,58.206,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.8,3515.6,4215.2,0.0,0.0,0.0,28.3,49.8,95.6,111.2,0.0,0.0,0.0,64.3,112.8,230.6,273.2,0.0,0.0,0.0,33.22,58.369,114.037,133.317,0.0,0.0,0.0,42.7,74.959,149.587,175.977,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.6,1879.4,4451.0,4916.3,0.0,0.0,0.0,28.6,55.4,119.0,128.3,0.0,0.0,0.0,64.6,127.4,290.0,317.3,0.0,0.0,0.0,33.481,65.209,142.324,154.129,0.0,0.0,0.0,42.961,84.169,187.354,203.899,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,1176.5,1172.6,1875.5,4683.9,0.0,0.0,0.0,36.5,32.6,51.5,123.9,0.0,0.0,0.0,96.5,92.6,147.5,363.9,0.0,0.0,0.0,42.666,38.786,61.34,148.459,0.0,0.0,0.0,54.516,50.636,80.3,195.859,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.3,1409.9,3279.1,2810.5,0.0,0.0,0.0,28.3,41.9,87.1,74.5,0.0,0.0,0.0,64.3,95.9,213.1,182.5,0.0,0.0,0.0,33.265,49.24,104.303,89.301,0.0,0.0,0.0,42.745,63.46,137.483,117.741,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.4,1646.0,3281.6,936.9,0.0,0.0,0.0,28.4,50.0,89.6,24.9,0.0,0.0,0.0,64.4,113.0,215.6,60.9,0.0,0.0,0.0,33.308,58.573,106.79,29.812,0.0,0.0,0.0,42.788,75.163,139.97,39.292,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.3,1408.8,3044.8,2575.6,0.0,0.0,0.0,36.3,40.8,80.8,67.6,0.0,0.0,0.0,96.3,112.8,236.8,199.6,0.0,0.0,0.0,42.479,48.155,96.774,81.179,0.0,0.0,0.0,54.329,62.375,127.584,107.249,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,940.4,1646.0,3044.7,2108.2,0.0,0.0,0.0,28.4,50.0,80.7,56.2,0.0,0.0,0.0,64.4,113.0,197.7,137.2,0.0,0.0,0.0,33.331,58.588,96.641,67.271,0.0,0.0,0.0,42.811,75.178,127.451,88.601,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.4,1880.4,4449.6,0.0,0.0,0.0,0.0,28.4,56.4,117.6,0.0,0.0,0.0,0.0,64.4,128.4,288.6,0.0,0.0,0.0,0.0,33.32,66.193,140.927,0.0,0.0,0.0,0.0,42.8,85.153,185.957,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,941.0,1645.7,4449.2,2107.0,0.0,0.0,0.0,29.0,49.7,117.2,55.0,0.0,0.0,0.0,65.0,112.7,288.2,136.0,0.0,0.0,0.0,33.945,58.299,140.614,66.048,0.0,0.0,0.0,43.425,74.889,185.644,87.378,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.4,1646.0,3514.4,2575.6,0.0,0.0,0.0,28.4,50.0,94.4,67.6,0.0,0.0,0.0,64.4,113.0,229.4,166.6,0.0,0.0,0.0,33.301,58.636,112.874,81.177,0.0,0.0,0.0,42.781,75.226,148.424,107.247,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.5,1173.7,2110.8,3512.5,0.0,0.0,0.0,28.5,33.7,58.8,92.5,0.0,0.0,0.0,64.5,78.7,139.8,227.5,0.0,0.0,0.0,33.434,39.813,69.913,110.993,0.0,0.0,0.0,42.914,51.663,91.243,146.543,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.0,1408.9,2110.7,4683.8,0.0,0.0,0.0,28.0,40.9,58.7,123.8,0.0,0.0,0.0,64.0,94.9,139.7,303.8,0.0,0.0,0.0,32.947,48.232,69.779,148.45,0.0,0.0,0.0,42.427,62.452,91.109,195.85,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,941.0,1880.0,3747.9,3518.4,2815.0,702.3,0.0,29.0,56.0,99.9,98.4,79.0,18.3,0.0,65.0,128.0,243.9,233.4,187.0,45.3,0.0,33.95,65.863,119.531,116.813,93.793,21.993,0.0,43.43,84.823,157.451,152.363,122.233,29.103,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,940.5,1173.7,2111.1,3747.5,234.1,0.0,0.0,28.5,33.7,59.1,99.5,6.1,0.0,0.0,64.5,78.7,140.1,243.5,15.1,0.0,0.0,33.451,39.835,70.176,119.227,7.331,0.0,0.0,42.931,51.685,91.506,157.147,9.701,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.6,1408.4,3278.9,702.5,0.0,0.0,0.0,28.6,40.4,86.9,18.5,0.0,0.0,0.0,64.6,94.4,212.9,45.5,0.0,0.0,0.0,33.542,47.807,104.147,22.185,0.0,0.0,0.0,43.022,62.027,137.327,29.295,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1176.0,1645.2,2343.1,1405.2,0.0,0.0,0.0,36.0,49.2,63.1,37.2,0.0,0.0,0.0,96.0,133.2,183.1,109.2,0.0,0.0,0.0,42.186,57.845,75.448,44.553,0.0,0.0,0.0,54.036,74.435,99.148,58.773,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.4,1645.7,2579.5,3752.0,3048.1,702.3,0.0,28.4,49.7,71.5,104.0,84.1,18.3,0.0,64.4,112.7,170.5,248.0,201.1,45.3,0.0,33.284,58.282,85.009,123.707,100.122,21.993,0.0,42.764,74.872,111.079,161.627,130.932,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.3,1879.9,2345.5,3753.0,3048.1,702.3,0.0,44.3,55.9,65.5,105.0,84.1,18.3,0.0,134.3,175.9,215.5,345.0,279.1,63.3,0.0,51.654,65.76,77.763,124.707,100.12,21.993,0.0,65.874,84.72,101.463,162.627,130.93,29.103,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.0,1410.9,2578.7,3278.3,0.0,0.0,0.0,28.0,42.9,70.7,86.3,0.0,0.0,0.0,64.0,96.9,169.7,212.3,0.0,0.0,0.0,32.932,50.308,84.184,103.547,0.0,0.0,0.0,42.412,64.528,110.254,136.727,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.0,1406.7,1875.4,4216.4,0.0,0.0,0.0,28.0,38.7,51.4,112.4,0.0,0.0,0.0,64.0,92.7,123.4,274.4,0.0,0.0,0.0,32.933,46.045,61.216,134.55,0.0,0.0,0.0,42.413,60.265,80.176,177.21,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1412.1,2583.6,3513.9,702.3,0.0,0.0,0.0,44.1,75.6,93.9,18.3,0.0,0.0,0.0,134.1,240.6,318.9,63.3,0.0,0.0,0.0,51.431,89.133,112.344,22.024,0.0,0.0,0.0,65.651,115.203,147.894,29.134,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.3,1643.8,3278.8,2575.6,0.0,0.0,0.0,28.3,47.8,86.8,67.6,0.0,0.0,0.0,64.3,110.8,212.8,166.6,0.0,0.0,0.0,33.258,56.437,104.031,81.179,0.0,0.0,0.0,42.738,73.027,137.211,107.249,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.1,1410.9,2109.7,2810.7,0.0,0.0,0.0,28.1,42.9,57.7,74.7,0.0,0.0,0.0,64.1,96.9,138.7,182.7,0.0,0.0,0.0,32.978,50.274,68.769,89.459,0.0,0.0,0.0,42.458,64.494,90.099,117.899,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,940.1,1411.0,2577.0,2810.9,0.0,0.0,0.0,28.1,43.0,69.0,74.9,0.0,0.0,0.0,64.1,97.0,168.0,182.9,0.0,0.0,0.0,32.972,50.377,82.52,89.643,0.0,0.0,0.0,42.452,64.597,108.59,118.083,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.2,1878.9,3279.3,1404.8,0.0,0.0,0.0,44.2,54.9,87.3,36.8,0.0,0.0,0.0,134.2,174.9,297.3,126.8,0.0,0.0,0.0,51.555,64.745,104.546,44.21,0.0,0.0,0.0,65.775,83.705,137.726,58.43,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,2814.4,4219.9,2814.0,702.3,0.0,28.3,49.7,78.4,115.9,78.0,18.3,0.0,64.3,112.7,186.4,277.9,186.0,45.3,0.0,33.217,58.296,93.191,137.995,92.792,21.993,0.0,42.697,74.886,121.631,180.655,121.232,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.6,1881.4,4448.3,702.3,0.0,0.0,0.0,28.6,57.4,116.3,18.3,0.0,0.0,0.0,64.6,129.4,287.3,45.3,0.0,0.0,0.0,33.513,67.288,139.719,22.026,0.0,0.0,0.0,42.993,86.248,184.749,29.136,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1412.4,1877.9,3044.9,468.4,0.0,0.0,0.0,44.4,53.9,80.9,12.4,0.0,0.0,0.0,134.4,173.9,275.9,42.4,0.0,0.0,0.0,51.792,63.71,96.903,14.907,0.0,0.0,0.0,66.012,82.67,127.713,19.647,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1176.0,1876.1,2109.1,936.8,0.0,0.0,0.0,36.0,52.1,57.1,24.8,0.0,0.0,0.0,96.0,148.1,165.1,72.8,0.0,0.0,0.0,42.108,61.97,68.141,29.694,0.0,0.0,0.0,53.958,80.93,89.471,39.174,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.3,1881.0,3512.6,1405.0,0.0,0.0,0.0,44.3,57.0,92.6,37.0,0.0,0.0,0.0,134.3,177.0,317.6,127.0,0.0,0.0,0.0,51.706,66.846,111.022,44.391,0.0,0.0,0.0,65.926,85.806,146.572,58.611,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.4,1173.7,2109.9,5386.2,0.0,0.0,0.0,28.4,33.7,57.9,142.2,0.0,0.0,0.0,64.4,78.7,138.9,349.2,0.0,0.0,0.0,33.305,39.839,68.994,170.49,0.0,0.0,0.0,42.785,51.689,90.324,225.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,940.0,1173.7,2109.5,4683.9,0.0,0.0,0.0,28.0,33.7,57.5,123.9,0.0,0.0,0.0,64.0,78.7,138.5,303.9,0.0,0.0,0.0,32.895,39.861,68.597,148.456,0.0,0.0,0.0,42.375,51.711,89.927,195.856,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1645.8,3514.6,5385.0,0.0,0.0,0.0,28.3,49.8,94.6,141.0,0.0,0.0,0.0,64.3,112.8,229.6,348.0,0.0,0.0,0.0,33.252,58.372,113.021,169.264,0.0,0.0,0.0,42.732,74.962,148.571,223.774,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1176.8,1409.4,2345.5,3753.0,3049.1,702.3,0.0,36.8,41.4,65.5,105.0,85.1,18.3,0.0,96.8,113.4,185.5,297.0,241.1,54.3,0.0,42.95,48.817,77.758,124.707,101.121,21.993,0.0,54.8,63.037,101.458,162.627,131.931,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.3,1643.5,3279.3,1404.8,0.0,0.0,0.0,28.3,47.5,87.3,36.8,0.0,0.0,0.0,64.3,110.5,213.3,90.8,0.0,0.0,0.0,33.176,56.072,104.561,44.216,0.0,0.0,0.0,42.656,72.662,137.741,58.436,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,940.7,1644.2,3280.0,936.9,0.0,0.0,0.0,28.7,48.2,88.0,24.9,0.0,0.0,0.0,64.7,111.2,214.0,60.9,0.0,0.0,0.0,33.659,56.804,105.206,29.814,0.0,0.0,0.0,43.139,73.394,138.386,39.294,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.4,1645.3,3516.0,1639.4,234.1,0.0,0.0,28.4,49.3,96.0,43.4,6.1,0.0,0.0,64.4,112.3,231.0,106.4,15.1,0.0,0.0,33.288,57.946,114.454,51.965,7.33,0.0,0.0,42.768,74.536,150.004,68.555,9.7,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,940.6,1409.4,2345.5,3753.0,3048.1,702.3,0.0,28.6,41.4,65.5,105.0,84.1,18.3,0.0,64.6,95.4,155.5,249.0,201.1,45.3,0.0,33.565,48.817,77.759,124.706,100.121,21.993,0.0,43.045,63.037,101.459,162.626,130.931,29.103,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.3,1645.7,3280.2,4682.6,0.0,0.0,0.0,28.3,49.7,88.2,122.6,0.0,0.0,0.0,64.3,112.7,214.2,302.6,0.0,0.0,0.0,33.245,58.322,105.379,147.232,0.0,0.0,0.0,42.725,74.912,138.559,194.632,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.3,1646.8,3749.1,3512.0,0.0,0.0,0.0,28.3,50.8,101.1,92.0,0.0,0.0,0.0,64.3,113.8,245.1,227.0,0.0,0.0,0.0,33.209,59.395,120.762,110.443,0.0,0.0,0.0,42.689,75.985,158.682,145.993,0.0,0.0,0.0
