id,Z-0_FS_AB,Z-1_FS_AB,Z-2_FS_AB,Z-3_FS_AB,Z-4_FS_AB,Z-5_FS_AB,Z-6_FS_AB,I-0_FS_AB,I-1_FS_AB,I-2_FS_AB,I-3_FS_AB,I-4_FS_AB,I-5_FS_AB,I-6_FS_AB,T-0_FS_AB,T-1_FS_AB,T-2_FS_AB,T-3_FS_AB,T-4_FS_AB,T-5_FS_AB,T-6_FS_AB,S-0_FS_AB,S-1_FS_AB,S-2_FS_AB,S-3_FS_AB,S-4_FS_AB,S-5_FS_AB,S-6_FS_AB,chi-0_FS_AB,chi-1_FS_AB,chi-2_FS_AB,chi-3_FS_AB,chi-4_FS_AB,chi-5_FS_AB,chi-6_FS_AB
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1981.7,3070.9,4781.4,3641.6,2489.2,2234.0,926.8,370.7,634.9,836.4,902.6,887.2,857.0,440.8,658.7,1042.9,1340.4,1328.6,1331.2,1151.0,512.8,319.139,530.416,702.567,741.841,731.976,670.381,323.061,640.799,1102.186,1418.307,1526.221,1504.266,1445.521,728.241
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,4084.9,6955.6,11049.3,14738.0,17754.4,17291.2,16147.8,1063.9,1759.6,2748.3,3353.0,4344.4,5948.2,6751.8,1843.9,2995.6,4572.3,5453.0,7176.4,9350.2,10045.8,911.087,1506.341,2324.549,2835.631,3699.219,4921.808,5408.092,1771.037,2886.761,4502.999,5480.101,7198.959,9847.298,11133.892
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1885.4,3092.5,5256.6,3224.7,2249.5,1349.7,306.9,364.4,626.5,876.6,1220.7,929.5,776.7,306.9,652.4,1040.5,1482.6,1655.7,1328.5,986.7,306.9,308.765,516.133,740.772,945.074,741.78,565.196,203.432,624.995,1064.473,1465.062,2024.144,1566.45,1279.736,486.932
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2394.7,3586.3,5167.0,9100.1,4292.1,3628.1,3633.0,546.7,1021.3,1237.0,1585.1,1838.1,1504.1,1623.0,1026.7,1627.3,2089.0,2545.1,2576.1,2338.1,2829.0,454.921,811.336,1011.165,1290.937,1416.744,1173.839,1257.806,943.141,1753.366,2117.025,2665.927,3159.084,2593.499,2692.526
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,2068.5,3168.8,4502.0,4225.0,2878.0,2025.3,1253.0,388.5,606.8,896.0,949.0,874.0,783.3,563.0,658.5,1008.8,1424.0,1387.0,1264.0,1095.3,749.0,339.409,527.013,761.955,789.956,726.944,633.854,435.847,652.939,1011.963,1488.795,1572.416,1477.904,1324.604,943.447
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2642.2,4791.8,6779.3,5199.1,3628.9,2500.6,877.2,476.2,939.8,1358.3,1911.1,1588.9,1147.6,637.2,914.2,1653.8,2408.3,2814.1,2209.9,1498.6,664.2,409.022,787.361,1150.34,1510.964,1244.202,868.531,437.933,803.132,1577.471,2256.68,3149.894,2599.902,1859.791,1016.783
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,3989.1,6657.0,10633.9,14286.1,16972.0,15896.7,14397.4,1031.1,1725.0,2683.9,3198.1,4048.0,5402.7,6099.4,1799.1,2937.0,4447.9,5178.1,6658.0,8516.7,9195.4,881.38,1471.874,2259.784,2690.035,3427.881,4445.281,4861.328,1718.32,2838.854,4421.644,5261.455,6765.081,9004.321,10041.008
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2402.7,3720.4,5310.6,7427.3,4515.2,3944.3,3519.8,509.7,876.4,1128.6,1370.3,1557.2,1544.3,1485.8,911.7,1404.4,1860.6,2153.3,2298.2,2300.3,2094.8,435.379,725.056,948.999,1143.131,1267.952,1242.218,1151.558,860.809,1469.596,1879.299,2260.691,2588.162,2567.168,2423.798
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,2534.4,4377.5,6768.3,9282.8,5844.9,3992.1,2658.8,560.4,1068.5,1473.3,1980.8,2430.9,2033.1,1623.8,1058.4,1764.5,2445.3,3171.8,3423.9,2870.1,2244.8,469.99,866.524,1210.042,1611.253,1873.341,1513.325,1170.477,945.49,1766.764,2427.412,3266.413,4013.361,3393.545,2635.857
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,4220.9,6861.2,10610.9,14580.4,17522.6,15828.7,13491.1,1028.9,1755.2,2726.9,3276.4,4220.6,5352.7,5679.1,1820.9,3015.2,4562.9,5400.4,6974.6,8448.7,8649.1,882.157,1500.134,2295.296,2758.68,3569.187,4396.548,4527.648,1718.497,2904.764,4510.946,5419.8,7089.447,8955.228,9353.988
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2076.3,3188.1,4351.7,4491.3,2746.0,2110.2,1397.4,396.3,638.1,850.7,885.3,907.0,871.2,740.4,684.3,1034.1,1342.7,1332.3,1348.0,1276.2,1004.4,343.308,544.775,724.265,745.416,752.033,694.882,552.637,668.538,1065.845,1405.745,1454.586,1519.643,1462.132,1215.307
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2523.2,4373.9,5126.1,4240.8,2775.1,1767.8,736.7,426.2,803.9,1112.1,1177.8,1170.1,912.8,484.7,798.2,1421.9,1850.1,1846.8,1746.1,1218.8,565.7,370.68,691.593,943.026,972.507,933.313,685.979,341.569,723.99,1356.753,1861.836,1957.047,1950.253,1502.729,794.449
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2473.9,4432.6,6337.3,5996.1,4400.9,3484.7,1572.0,457.9,802.6,1060.3,1580.1,1451.9,1492.7,1167.0,823.9,1294.6,1828.3,2285.1,2168.9,2119.7,1167.0,392.513,671.407,906.895,1261.009,1178.184,1161.35,799.924,770.603,1324.717,1760.065,2611.789,2423.124,2439.74,1850.494
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,2383.2,4231.1,4677.3,3388.1,1721.9,814.1,232.9,370.2,721.1,1101.3,1069.1,755.9,421.1,157.9,706.2,1333.1,1830.3,1558.1,1043.9,541.1,187.9,323.29,626.506,915.197,850.358,585.835,313.662,112.486,635.02,1231.246,1882.187,1804.298,1278.175,698.952,253.186
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,3346.0,6149.3,9402.7,9835.0,11109.7,10438.3,7847.8,739.0,1259.3,1911.7,2563.0,2874.7,3649.3,3797.8,1303.0,2117.3,3231.7,3925.0,4617.7,5566.3,5228.8,634.1,1075.5,1627.265,2103.2,2409.714,2947.423,2909.991,1229.15,2051.19,3124.805,4183.31,4757.544,6045.103,6191.301
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1951.8,3018.2,4016.3,3622.3,2206.1,1415.0,710.3,346.8,549.2,794.3,805.3,721.1,572.0,359.3,592.8,921.2,1250.3,1168.3,1024.1,788.0,479.3,303.893,478.557,675.617,671.068,596.104,456.067,270.619,584.633,918.057,1319.927,1330.678,1219.924,971.497,594.049
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,2506.3,4100.1,6318.8,7131.0,4119.9,2077.3,1158.6,451.3,881.1,1143.8,1689.0,1305.9,1042.3,1158.6,865.3,1445.1,2010.8,2424.0,1884.9,1663.3,1158.6,385.564,729.254,964.567,1338.239,1038.268,791.845,767.361,762.664,1467.764,1918.327,2802.209,2180.578,1701.565,1838.991
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2807.9,5238.4,7673.5,5275.1,2398.7,989.4,0.0,434.9,882.4,1250.5,2191.1,1210.7,989.4,0.0,848.9,1512.4,2330.5,2947.1,1696.7,989.4,0.0,375.089,741.206,1073.623,1674.29,925.071,654.058,0.0,735.839,1477.106,2093.653,3674.21,1982.391,1572.598,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2625.1,5139.6,8053.6,7436.4,5205.8,3158.4,1098.7,513.1,978.6,1402.6,2084.4,2298.8,2141.4,1098.7,963.1,1614.6,2362.6,3152.4,3324.8,2681.4,1098.7,432.722,808.338,1170.761,1646.432,1745.257,1516.121,726.137,853.082,1573.248,2272.211,3421.472,3765.847,3455.171,1746.737
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2624.4,4714.3,6646.9,7383.3,5409.1,4513.0,2931.1,518.4,949.3,1213.9,1752.3,1725.1,1867.0,1956.1,956.4,1513.3,2077.9,2583.3,2610.1,2878.0,2163.1,439.941,778.29,1023.246,1398.106,1397.497,1472.172,1364.066,873.471,1573.65,2013.456,2890.096,2871.367,3071.502,3130.166
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2331.4,4490.0,7171.0,4865.3,3113.6,2022.6,659.9,435.4,818.0,1093.0,1751.3,1379.6,1482.6,659.9,813.4,1310.0,1909.0,2387.3,2099.6,1806.6,659.9,365.511,666.585,928.244,1329.154,1061.41,1031.113,436.357,734.031,1346.505,1797.524,2896.954,2277.01,2384.353,1048.717
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2093.0,3574.6,5988.2,3774.0,2912.7,2404.8,477.6,395.0,700.6,957.2,1332.0,1097.7,1099.8,342.6,713.0,1144.6,1614.2,1833.0,1646.7,1330.8,342.6,339.86,587.453,815.488,1045.887,894.616,819.139,235.459,665.45,1161.623,1585.378,2202.507,1817.326,1812.349,544.069
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2399.8,4553.2,7131.1,4969.5,2960.6,1989.3,659.9,425.8,812.2,1065.1,1666.5,1160.6,1449.3,659.9,797.8,1286.2,1839.1,2188.5,1862.6,1773.3,659.9,363.086,673.762,910.08,1270.306,922.282,1010.238,436.319,704.966,1307.752,1745.64,2758.276,1917.412,2329.458,1048.679
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,2219.0,3674.6,4814.2,4027.0,2453.6,1631.1,672.2,386.0,692.6,998.2,1081.0,944.6,686.1,348.2,704.0,1199.6,1637.2,1618.0,1337.6,917.1,420.2,335.309,591.16,837.864,884.87,759.318,533.817,255.109,662.399,1187.89,1692.594,1827.65,1624.698,1175.217,589.099
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,2117.8,3331.8,4826.1,5946.2,3179.7,2663.1,1511.9,440.8,790.8,1031.1,1239.2,1331.7,1181.1,935.9,806.8,1294.8,1706.1,1917.2,1919.7,1700.1,1175.9,372.514,644.789,852.743,1009.797,1051.617,917.554,663.859,757.204,1355.819,1748.153,2067.597,2248.737,1983.154,1544.569
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2017.1,3695.7,6793.2,3553.7,2477.5,1208.0,0.0,397.1,740.7,1045.2,1708.7,1253.5,1208.0,0.0,739.1,1214.7,1843.2,2290.7,1847.5,1208.0,0.0,333.112,604.925,886.049,1281.69,949.14,798.145,0.0,670.012,1217.735,1724.099,2829.9,2060.28,1920.805,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2117.5,3209.9,4530.7,5741.9,3160.8,2216.5,1364.8,416.5,683.9,897.7,1097.9,1180.8,1046.5,764.8,728.5,1109.9,1491.7,1715.9,1711.8,1463.5,1007.8,356.34,572.914,760.437,916.444,944.92,801.673,565.286,714.51,1166.104,1525.587,1826.494,1979.11,1743.133,1245.146
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2407.2,4337.4,7751.0,7415.6,4958.6,3959.1,2036.3,547.2,1043.4,1430.0,2114.6,2405.6,2402.1,1766.3,1033.2,1697.4,2408.0,3236.6,3557.6,3266.1,1928.3,453.757,835.836,1183.536,1663.479,1824.178,1735.192,1192.858,923.377,1720.776,2338.266,3502.209,3986.578,3904.822,2822.038
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2144.9,3364.7,4859.9,6034.0,3321.6,2849.8,1819.3,440.9,790.7,1028.9,1237.0,1326.6,1178.8,949.3,806.9,1294.7,1703.9,1915.0,1914.6,1697.8,1189.3,373.544,645.507,851.344,1010.222,1050.885,924.729,691.955,763.964,1365.327,1757.074,2089.802,2282.775,2014.359,1610.045
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,2379.1,4461.8,7544.3,6763.2,4571.1,2908.1,989.6,498.1,960.8,1382.3,2035.2,2186.1,1909.1,989.6,942.1,1590.8,2324.3,3061.2,3104.1,2395.1,989.6,419.062,788.859,1149.035,1599.343,1647.978,1353.17,654.232,829.672,1548.669,2248.445,3355.663,3618.258,3100.88,1572.772
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2745.7,4375.3,4951.3,4387.6,2467.8,1210.7,517.2,405.7,796.3,1099.3,1171.6,958.8,526.7,253.2,777.7,1429.3,1858.3,1807.6,1363.8,703.7,325.2,359.439,694.865,935.16,968.31,770.199,410.837,190.061,701.379,1393.745,1914.78,1999.5,1649.649,889.937,425.741
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2318.4,3932.7,6364.9,6797.8,4417.3,3209.8,1637.8,494.4,878.7,1264.9,1649.8,2032.3,1676.8,1007.8,896.4,1454.7,2062.9,2606.8,2833.3,2201.8,1253.8,419.408,727.848,1051.829,1347.329,1571.734,1259.764,726.412,830.048,1443.888,2075.039,2713.229,3356.134,2755.564,1640.512
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2098.2,3536.4,5645.1,3941.1,3034.5,2277.9,916.2,397.2,677.4,977.1,1331.1,1027.5,918.9,505.2,703.2,1115.4,1637.1,1811.1,1468.5,1203.9,595.2,343.653,574.804,831.653,1046.136,842.097,720.652,367.152,663.093,1111.504,1617.743,2200.056,1708.257,1495.612,816.162
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2475.6,4346.6,5116.0,4274.8,2245.4,1244.0,494.1,411.6,779.6,1210.0,1289.8,1027.4,656.0,314.1,771.6,1421.6,2026.0,1937.8,1441.4,866.0,386.1,357.638,675.212,1008.629,1035.03,798.115,492.345,225.743,698.138,1315.262,2039.549,2140.92,1705.375,1071.885,506.723
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2303.1,4200.2,5923.4,4340.7,2802.2,1677.5,712.0,392.1,678.2,976.4,1322.7,996.2,894.5,499.0,698.1,1116.2,1636.4,1802.7,1437.2,1179.5,589.0,338.604,579.65,832.969,1040.387,787.488,664.303,350.967,653.154,1102.88,1600.759,2156.687,1631.478,1445.953,803.157
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,2115.8,3115.1,4663.7,6237.3,3306.8,2220.2,1548.5,426.8,742.1,967.7,1164.3,1215.8,972.2,888.5,768.8,1204.1,1609.7,1800.3,1701.8,1446.2,1179.5,362.728,611.789,808.827,960.214,967.92,758.435,652.573,734.728,1272.689,1652.067,1944.214,2064.9,1632.335,1444.993
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,2021.3,3121.5,4606.7,4304.0,2594.1,1370.8,747.6,344.3,586.5,805.7,794.0,647.1,539.8,387.6,608.3,964.5,1264.7,1127.0,929.1,770.8,516.6,301.395,504.803,686.716,666.776,541.279,425.814,288.044,581.805,989.153,1341.916,1311.986,1102.189,914.334,643.694
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2048.5,3139.7,4155.2,5284.6,2866.5,1887.9,1034.6,389.5,655.7,852.2,1000.6,1045.5,885.9,557.6,689.5,1075.7,1398.2,1552.6,1507.5,1197.9,755.6,333.646,549.084,716.9,832.95,836.285,672.749,412.749,671.116,1121.574,1448.12,1677.75,1769.315,1492.469,919.179
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3110.9,5363.4,5743.2,5091.7,3094.1,1587.6,762.8,470.9,1028.4,1378.2,1401.7,1288.1,855.6,480.8,950.9,1886.4,2344.2,2247.7,1924.1,1149.6,600.8,413.703,888.812,1160.828,1151.955,1023.876,641.009,343.887,806.643,1771.682,2354.648,2373.405,2176.506,1393.349,782.817
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,3099.1,5133.2,7757.1,9473.0,10169.9,9064.6,7304.7,720.1,1176.2,1817.1,2126.0,2537.9,3139.6,3155.7,1242.1,1992.2,2981.1,3362.0,4049.9,4765.6,4478.7,622.167,1014.757,1542.724,1794.611,2153.724,2586.317,2499.761,1197.807,1929.847,2978.854,3481.091,4220.214,5220.377,5209.091
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1845.7,3062.5,4996.2,3101.9,1860.6,1106.0,276.4,345.7,608.5,853.2,1160.9,810.6,611.0,276.4,627.7,1016.5,1441.2,1559.9,1131.6,800.0,276.4,291.202,499.09,712.894,883.114,622.001,446.851,183.257,600.562,1044.97,1446.514,1963.354,1387.391,1012.951,438.407
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2329.4,3973.7,6409.8,6818.4,4444.8,3052.7,1737.4,502.4,901.7,1309.8,1679.4,2014.8,1690.7,1074.4,916.4,1501.7,2131.8,2645.4,2833.8,2245.7,1380.4,422.993,743.477,1078.061,1353.549,1533.988,1250.5,777.863,846.143,1482.977,2153.411,2791.329,3340.798,2755.66,1734.053
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2072.2,3147.8,4661.1,4264.3,2754.5,2089.1,1260.3,386.2,591.8,854.1,940.3,921.5,853.1,591.3,650.2,975.8,1376.1,1399.3,1347.5,1189.1,759.3,337.116,514.761,733.515,787.539,762.032,681.215,449.21,653.886,993.351,1425.525,1558.119,1553.042,1438.355,996.2
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2928.6,5140.5,6539.5,5840.1,3647.2,2164.4,1244.3,462.6,874.5,1145.5,1715.1,1307.2,1084.4,914.3,870.6,1456.5,2039.5,2492.1,1928.2,1576.4,1016.3,402.086,745.542,985.408,1361.541,1047.581,824.277,632.533,785.966,1473.222,1929.028,2886.741,2185.151,1777.437,1482.793
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2018.8,3087.5,4392.1,4071.7,2504.0,1737.1,969.2,371.8,576.5,840.1,897.7,851.0,729.1,498.2,629.8,954.5,1344.1,1326.7,1223.0,1017.1,654.2,324.627,501.513,719.369,749.696,700.721,579.551,374.117,626.067,961.713,1397.609,1473.326,1422.731,1222.151,820.787
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,3488.0,6120.9,8922.4,9608.9,10231.6,9282.4,6536.0,710.0,1266.9,1902.4,2534.9,2527.6,3126.4,3278.0,1286.0,2148.9,3252.4,3839.9,4120.6,4890.4,4547.0,611.137,1081.677,1609.775,2056.05,2109.788,2526.235,2486.225,1182.577,2081.187,3144.905,4206.6,4216.778,5205.355,5317.805
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3741.0,6047.0,8363.6,12360.3,12323.5,10066.4,7918.7,813.0,1475.0,2135.6,2688.3,3563.5,3787.4,3409.7,1497.0,2537.0,3641.6,4551.3,5690.5,5740.4,5182.7,695.743,1243.138,1790.79,2249.847,2939.471,3044.703,2680.468,1379.263,2489.608,3592.77,4504.797,6028.871,6378.603,5689.888
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2254.1,4098.7,5856.4,3880.7,2762.3,1858.3,402.8,382.1,651.7,906.4,1270.7,1022.3,967.3,339.8,676.1,1071.7,1530.4,1741.7,1505.3,1198.3,339.8,330.339,556.593,776.352,997.561,828.472,715.2,229.138,645.819,1075.083,1499.862,2109.211,1708.582,1622.4,548.998
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3057.3,5530.7,7258.1,4942.8,2220.3,821.8,122.0,468.3,1063.7,1558.1,2158.8,1278.3,608.8,122.0,966.3,1987.7,2854.1,3091.8,1632.3,698.8,122.0,407.412,907.568,1317.476,1677.505,951.788,423.508,80.597,797.922,1819.358,2644.796,3611.605,2062.418,977.758,193.997
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2535.7,4627.3,6325.4,7016.5,4753.3,3375.7,2116.2,498.7,931.3,1192.4,1694.5,1606.3,1644.7,1771.2,930.7,1489.3,2038.4,2489.5,2407.3,2568.7,1978.2,419.36,759.223,995.698,1331.183,1263.09,1252.828,1204.07,845.75,1547.263,1987.678,2815.673,2693.91,2712.508,2832.2
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,1956.7,3361.4,5131.9,3253.4,2194.6,1168.5,276.4,354.7,619.4,874.9,1186.4,856.6,619.5,276.4,636.7,1027.4,1462.9,1585.4,1177.6,808.5,276.4,306.149,524.758,743.766,922.877,687.497,458.93,183.254,596.549,1019.758,1449.546,1959.077,1450.517,1028.99,438.404
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2684.6,5199.4,8137.2,7650.5,5872.1,4169.2,1517.9,518.6,981.4,1408.2,2097.5,2332.1,2180.2,1112.9,968.6,1617.4,2368.2,3165.5,3358.1,2720.2,1112.9,441.935,814.857,1182.967,1676.897,1816.393,1604.835,760.3,858.125,1577.307,2277.307,3429.497,3840.463,3534.705,1771.18
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2279.7,3961.4,7553.8,6504.6,4238.8,3036.7,1098.8,497.7,955.4,1346.8,1983.6,2051.8,2019.7,1098.8,941.7,1573.4,2264.8,2937.6,3023.8,2559.7,1098.8,414.41,767.856,1113.483,1546.318,1557.662,1431.659,726.248,838.73,1578.636,2215.443,3318.028,3416.612,3268.649,1746.848
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2622.3,4399.2,7050.2,9459.9,6111.0,5590.0,4356.2,606.3,1102.2,1440.2,1983.9,2595.0,2545.0,2385.2,1116.3,1774.2,2388.2,3228.9,3798.0,3748.0,3231.2,508.858,893.728,1196.819,1635.065,2031.468,1968.264,1751.248,1024.978,1827.598,2371.979,3289.955,4319.958,4250.124,3934.828
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2053.9,3561.4,5814.3,3829.6,2290.8,1438.9,308.8,376.9,684.4,939.3,1282.6,982.8,889.9,308.8,688.9,1122.4,1578.3,1747.6,1441.8,1099.9,308.8,323.169,573.838,798.505,1005.225,767.873,631.9,205.253,634.119,1129.438,1547.665,2097.525,1624.703,1469.38,488.753
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2057.1,3129.2,4541.8,3987.8,2694.5,2135.9,1204.6,374.1,579.2,821.8,888.8,858.5,800.9,514.6,632.1,963.2,1313.8,1311.8,1263.5,1106.9,652.6,327.712,504.937,703.985,746.403,716.988,645.938,394.489,631.342,968.857,1362.305,1467.783,1435.908,1327.178,843.139
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2255.8,3433.9,4785.3,7353.7,3843.5,3498.1,2546.2,479.8,817.9,1017.3,1353.7,1545.5,1434.1,1088.2,857.8,1315.9,1725.3,2169.7,2253.5,2004.1,1628.2,406.563,670.282,856.31,1128.987,1228.206,1122.304,845.952,828.783,1403.662,1744.55,2291.367,2635.386,2474.464,1842.792
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2484.1,4098.8,6762.6,8934.8,5266.8,3974.0,2895.9,561.1,1068.8,1446.6,1941.8,2335.8,1970.0,1860.9,1059.1,1752.8,2400.6,3084.8,3283.8,2930.0,2481.9,468.318,860.626,1181.924,1563.787,1781.804,1488.967,1326.852,950.508,1779.526,2405.834,3248.857,3929.834,3267.007,3013.362
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,2395.0,3572.2,5004.4,6707.7,4110.2,1667.8,1352.6,427.0,815.2,1008.4,1226.7,1257.2,785.8,776.6,811.0,1337.2,1701.4,1937.7,1743.2,1214.8,1016.6,364.907,670.948,838.49,1010.742,1000.248,602.668,558.359,738.077,1410.688,1723.91,2065.812,2141.208,1303.348,1291.649
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2548.8,4359.6,7113.1,9201.1,5783.5,4831.3,3134.0,589.8,1098.6,1506.1,2073.1,2618.5,2422.3,2099.0,1099.8,1806.6,2514.1,3336.1,3773.5,3505.3,2720.0,493.05,889.428,1239.575,1684.274,2025.171,1836.523,1484.211,992.52,1812.978,2473.565,3403.964,4303.521,3988.783,3391.851
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2748.5,4872.9,5427.2,4152.8,2389.5,1082.6,276.5,417.5,852.9,1263.2,1299.8,1006.5,566.6,198.5,813.5,1593.9,2130.2,1962.8,1414.5,716.6,228.5,367.448,745.501,1064.498,1056.619,793.0,422.124,138.495,716.498,1460.851,2159.948,2209.159,1707.64,939.864,320.415
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1944.2,3358.0,5103.9,3203.8,1937.0,1108.2,276.4,348.2,616.0,864.9,1166.8,815.0,613.2,276.4,630.2,1024.0,1452.9,1565.8,1136.0,802.2,276.4,298.053,519.523,728.918,893.332,629.623,449.015,183.276,592.893,1021.843,1448.018,1959.052,1384.123,1015.115,438.426
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,1908.7,2948.2,4144.9,3614.0,2266.2,1507.3,779.8,357.7,596.2,841.9,860.0,772.2,622.3,401.8,627.7,992.2,1330.9,1247.0,1099.2,862.3,530.8,308.513,503.045,703.14,704.992,631.591,491.702,299.276,612.443,1022.705,1425.06,1438.732,1320.631,1057.472,667.586
