id,qnat-0_MA_AB,qnat-1_MA_AB,qnat-2_MA_AB,qnat-3_MA_AB,qnat-4_MA_AB,qnat-5_MA_AB,qnat-6_MA_AB,Vnat-0_MA_AB,Vnat-1_MA_AB,Vnat-2_MA_AB,Vnat-3_MA_AB,Vnat-4_MA_AB,Vnat-5_MA_AB,Vnat-6_MA_AB,Ns-0_MA_AB,Ns-1_MA_AB,Ns-2_MA_AB,Ns-3_MA_AB,Ns-4_MA_AB,Ns-5_MA_AB,Ns-6_MA_AB,Np-0_MA_AB,Np-1_MA_AB,Np-2_MA_AB,Np-3_MA_AB,Np-4_MA_AB,Np-5_MA_AB,Np-6_MA_AB,Nd-0_MA_AB,Nd-1_MA_AB,Nd-2_MA_AB,Nd-3_MA_AB,Nd-4_MA_AB,Nd-5_MA_AB,Nd-6_MA_AB,Nlp-0_MA_AB,Nlp-1_MA_AB,Nlp-2_MA_AB,Nlp-3_MA_AB,Nlp-4_MA_AB,Nlp-5_MA_AB,Nlp-6_MA_AB,LPde-0_MA_AB,LPde-1_MA_AB,LPde-2_MA_AB,LPde-3_MA_AB,LPde-4_MA_AB,LPde-5_MA_AB,LPde-6_MA_AB,LPe-0_MA_AB,LPe-1_MA_AB,LPe-2_MA_AB,LPe-3_MA_AB,LPe-4_MA_AB,LPe-5_MA_AB,LPe-6_MA_AB,LPocc-0_MA_AB,LPocc-1_MA_AB,LPocc-2_MA_AB,LPocc-3_MA_AB,LPocc-4_MA_AB,LPocc-5_MA_AB,LPocc-6_MA_AB,LPs-0_MA_AB,LPs-1_MA_AB,LPs-2_MA_AB,LPs-3_MA_AB,LPs-4_MA_AB,LPs-5_MA_AB,LPs-6_MA_AB,LPp-0_MA_AB,LPp-1_MA_AB,LPp-2_MA_AB,LPp-3_MA_AB,LPp-4_MA_AB,LPp-5_MA_AB,LPp-6_MA_AB,LPd-0_MA_AB,LPd-1_MA_AB,LPd-2_MA_AB,LPd-3_MA_AB,LPd-4_MA_AB,LPd-5_MA_AB,LPd-6_MA_AB,Nlv-0_MA_AB,Nlv-1_MA_AB,Nlv-2_MA_AB,Nlv-3_MA_AB,Nlv-4_MA_AB,Nlv-5_MA_AB,Nlv-6_MA_AB,LVde-0_MA_AB,LVde-1_MA_AB,LVde-2_MA_AB,LVde-3_MA_AB,LVde-4_MA_AB,LVde-5_MA_AB,LVde-6_MA_AB,LVe-0_MA_AB,LVe-1_MA_AB,LVe-2_MA_AB,LVe-3_MA_AB,LVe-4_MA_AB,LVe-5_MA_AB,LVe-6_MA_AB,LVocc-0_MA_AB,LVocc-1_MA_AB,LVocc-2_MA_AB,LVocc-3_MA_AB,LVocc-4_MA_AB,LVocc-5_MA_AB,LVocc-6_MA_AB,LVs-0_MA_AB,LVs-1_MA_AB,LVs-2_MA_AB,LVs-3_MA_AB,LVs-4_MA_AB,LVs-5_MA_AB,LVs-6_MA_AB,LVp-0_MA_AB,LVp-1_MA_AB,LVp-2_MA_AB,LVp-3_MA_AB,LVp-4_MA_AB,LVp-5_MA_AB,LVp-6_MA_AB,LVd-0_MA_AB,LVd-1_MA_AB,LVd-2_MA_AB,LVd-3_MA_AB,LVd-4_MA_AB,LVd-5_MA_AB,LVd-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,-2.814848,-7.671544,-13.968558,-10.69263,-10.694004,-2.392581,0.0,287.033019,782.2754,1424.388504,1090.338645,1090.478719,243.974006,0.0,22.516,61.365,111.736,85.531,85.542,19.138,0.0,0.317,0.864,1.574,1.205,1.205,0.27,0.0,265.121,722.556,1315.651,1007.102,1007.232,225.349,0.0,126.9,345.7,629.5,481.9,481.9,107.8,0.0,3.231875,8.808101,16.038033,12.276768,12.278345,2.747048,0.0,-3.624165,-9.877243,-17.984755,-13.766942,-13.76871,-3.080489,0.0,62.487665,170.302926,310.092239,237.368914,237.399408,53.113631,0.0,2.353107,6.413121,11.677186,8.938634,8.939782,2.000107,0.0,0.003171,0.008643,0.015737,0.012047,0.012048,0.002696,0.0,29.353578,79.999791,145.665814,111.504035,111.51836,24.950126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,86.4,157.4,120.5,120.5,27.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-0.925112,-2.363239,-3.791476,-1.157165,0.0,0.0,0.0,285.429251,729.141217,1169.801853,357.025577,0.0,0.0,0.0,22.858,58.392,93.681,28.592,0.0,0.0,0.0,0.317,0.811,1.301,0.397,0.0,0.0,0.0,263.184,672.315,1078.632,329.2,0.0,0.0,0.0,127.0,324.4,520.4,158.8,0.0,0.0,0.0,2.570886,6.567437,10.536505,3.21576,0.0,0.0,0.0,-4.463017,-11.400967,-18.291206,-5.582508,0.0,0.0,0.0,62.828278,160.49752,257.495107,78.587958,0.0,0.0,0.0,2.447707,6.252771,10.031669,3.061683,0.0,0.0,0.0,0.003175,0.00811,0.013011,0.003971,0.0,0.0,0.0,29.296285,74.838613,120.067753,36.644889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,81.1,130.1,39.7,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-0.925112,-2.363239,-3.791476,-1.157165,0.0,0.0,0.0,285.429251,729.141217,1169.801853,357.025577,0.0,0.0,0.0,22.858,58.392,93.681,28.592,0.0,0.0,0.0,0.317,0.811,1.301,0.397,0.0,0.0,0.0,263.184,672.315,1078.632,329.2,0.0,0.0,0.0,127.0,324.4,520.4,158.8,0.0,0.0,0.0,2.570886,6.567437,10.536505,3.21576,0.0,0.0,0.0,-4.463017,-11.400967,-18.291206,-5.582508,0.0,0.0,0.0,62.828278,160.49752,257.495107,78.587958,0.0,0.0,0.0,2.447707,6.252771,10.031669,3.061683,0.0,0.0,0.0,0.003175,0.00811,0.013011,0.003971,0.0,0.0,0.0,29.296285,74.838613,120.067753,36.644889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,81.1,130.1,39.7,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-9.276161,-20.665198,-40.459276,-76.176838,-68.540383,-15.329206,0.0,301.825134,672.398417,1316.45259,2478.620592,2230.147756,498.777407,0.0,23.511,52.378,102.548,193.077,173.722,38.853,0.0,0.327,0.727,1.424,2.682,2.413,0.54,0.0,279.196,621.986,1217.752,2292.787,2062.943,461.382,0.0,130.6,291.0,569.7,1072.6,965.1,215.9,0.0,2.187851,4.874039,9.542618,17.966868,16.165754,3.615506,0.0,-4.38158,-9.761172,-19.110873,-35.982005,-32.374938,-7.240725,0.0,64.317265,143.28438,280.528759,528.180327,475.232141,106.286704,0.0,1.632725,3.637343,7.121357,13.40811,12.063995,2.698139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.021766,69.109509,135.305779,254.754096,229.21591,51.264638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,72.7,142.4,268.2,241.3,54.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-9.276161,-20.665198,-40.459276,-76.176838,-68.540383,-15.329206,0.0,301.825134,672.398417,1316.45259,2478.620592,2230.147756,498.777407,0.0,23.511,52.378,102.548,193.077,173.722,38.853,0.0,0.327,0.727,1.424,2.682,2.413,0.54,0.0,279.196,621.986,1217.752,2292.787,2062.943,461.382,0.0,130.6,291.0,569.7,1072.6,965.1,215.9,0.0,2.187851,4.874039,9.542618,17.966868,16.165754,3.615506,0.0,-4.38158,-9.761172,-19.110873,-35.982005,-32.374938,-7.240725,0.0,64.317265,143.28438,280.528759,528.180327,475.232141,106.286704,0.0,1.632725,3.637343,7.121357,13.40811,12.063995,2.698139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.021766,69.109509,135.305779,254.754096,229.21591,51.264638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,72.7,142.4,268.2,241.3,54.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.35182,0.831212,1.474711,1.102088,0.0,0.0,0.0,283.074248,668.793129,1186.55271,886.740521,0.0,0.0,0.0,22.759,53.771,95.399,71.294,0.0,0.0,0.0,0.316,0.747,1.325,0.99,0.0,0.0,0.0,260.467,615.38,1091.79,815.922,0.0,0.0,0.0,126.4,298.7,530.0,396.1,0.0,0.0,0.0,2.229772,5.268075,9.346461,6.984844,0.0,0.0,0.0,-3.664868,-8.658643,-15.361904,-11.480335,0.0,0.0,0.0,62.196235,146.945244,260.705845,194.831999,0.0,0.0,0.0,3.009276,7.109736,12.61388,9.426668,0.0,0.0,0.0,0.003161,0.007468,0.01325,0.009902,0.0,0.0,0.0,28.597605,67.564895,119.871609,89.583052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,74.7,132.5,99.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.35182,0.831212,1.474711,1.102088,0.0,0.0,0.0,283.074248,668.793129,1186.55271,886.740521,0.0,0.0,0.0,22.759,53.771,95.399,71.294,0.0,0.0,0.0,0.316,0.747,1.325,0.99,0.0,0.0,0.0,260.467,615.38,1091.79,815.922,0.0,0.0,0.0,126.4,298.7,530.0,396.1,0.0,0.0,0.0,2.229772,5.268075,9.346461,6.984844,0.0,0.0,0.0,-3.664868,-8.658643,-15.361904,-11.480335,0.0,0.0,0.0,62.196235,146.945244,260.705845,194.831999,0.0,0.0,0.0,3.009276,7.109736,12.61388,9.426668,0.0,0.0,0.0,0.003161,0.007468,0.01325,0.009902,0.0,0.0,0.0,28.597605,67.564895,119.871609,89.583052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,74.7,132.5,99.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.039254,1.917849,2.785907,4.910196,0.0,0.0,0.0,285.666075,527.170953,765.779508,1349.695966,0.0,0.0,0.0,23.365,43.118,62.634,110.392,0.0,0.0,0.0,0.64,1.181,1.716,3.024,0.0,0.0,0.0,262.774,484.926,704.413,1241.537,0.0,0.0,0.0,128.0,236.3,343.2,604.9,0.0,0.0,0.0,1.928396,3.558681,5.169415,9.111158,0.0,0.0,0.0,-4.127568,-7.617055,-11.064692,-19.501659,0.0,0.0,0.0,63.082086,116.412294,169.102924,298.04602,0.0,0.0,0.0,2.896595,5.345405,7.764847,13.68564,0.0,0.0,0.0,0.003201,0.005907,0.00858,0.015122,0.0,0.0,0.0,29.106783,53.71394,78.025987,137.521779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.1,85.8,151.2,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.039254,1.917849,2.785907,4.910196,0.0,0.0,0.0,285.666075,527.170953,765.779508,1349.695966,0.0,0.0,0.0,23.365,43.118,62.634,110.392,0.0,0.0,0.0,0.64,1.181,1.716,3.024,0.0,0.0,0.0,262.774,484.926,704.413,1241.537,0.0,0.0,0.0,128.0,236.3,343.2,604.9,0.0,0.0,0.0,1.928396,3.558681,5.169415,9.111158,0.0,0.0,0.0,-4.127568,-7.617055,-11.064692,-19.501659,0.0,0.0,0.0,63.082086,116.412294,169.102924,298.04602,0.0,0.0,0.0,2.896595,5.345405,7.764847,13.68564,0.0,0.0,0.0,0.003201,0.005907,0.00858,0.015122,0.0,0.0,0.0,29.106783,53.71394,78.025987,137.521779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.1,85.8,151.2,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-2.832417,-5.042588,-10.975062,-2.207272,0.0,0.0,0.0,285.394367,508.091263,1105.847383,222.404784,0.0,0.0,0.0,25.011,44.528,96.913,19.491,0.0,0.0,0.0,0.685,1.22,2.655,0.534,0.0,0.0,0.0,285.743,508.712,1107.198,222.676,0.0,0.0,0.0,102.8,183.0,398.3,80.1,0.0,0.0,0.0,1.766192,3.144374,6.843649,1.376375,0.0,0.0,0.0,-4.812745,-8.568192,-18.648446,-3.750521,0.0,0.0,0.0,67.880705,120.848893,263.024464,52.898709,0.0,0.0,0.0,2.651858,4.721136,10.27543,2.066564,0.0,0.0,0.0,0.003426,0.0061,0.013276,0.00267,0.0,0.0,0.0,31.606444,56.269358,122.468791,24.630564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,61.0,132.8,26.7,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-2.832417,-5.042588,-10.975062,-2.207272,0.0,0.0,0.0,285.394367,508.091263,1105.847383,222.404784,0.0,0.0,0.0,25.011,44.528,96.913,19.491,0.0,0.0,0.0,0.685,1.22,2.655,0.534,0.0,0.0,0.0,285.743,508.712,1107.198,222.676,0.0,0.0,0.0,102.8,183.0,398.3,80.1,0.0,0.0,0.0,1.766192,3.144374,6.843649,1.376375,0.0,0.0,0.0,-4.812745,-8.568192,-18.648446,-3.750521,0.0,0.0,0.0,67.880705,120.848893,263.024464,52.898709,0.0,0.0,0.0,2.651858,4.721136,10.27543,2.066564,0.0,0.0,0.0,0.003426,0.0061,0.013276,0.00267,0.0,0.0,0.0,31.606444,56.269358,122.468791,24.630564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,61.0,132.8,26.7,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,-3.222954,-6.361241,-9.58813,-4.922459,-0.66201,0.0,0.0,395.31565,780.246322,1176.044581,603.770656,81.199661,0.0,0.0,30.199,59.604,89.84,46.123,6.203,0.0,0.0,0.438,0.864,1.302,0.668,0.09,0.0,0.0,366.324,723.025,1089.797,559.492,75.245,0.0,0.0,175.1,345.5,520.8,267.4,36.0,0.0,0.0,3.046138,6.012254,9.062111,4.652406,0.625691,0.0,0.0,-6.015248,-11.872474,-17.895065,-9.187165,-1.23556,0.0,0.0,86.586479,170.898323,257.590508,132.244638,17.785263,0.0,0.0,3.216827,6.349148,9.569902,4.913101,0.660751,0.0,0.0,0.01313,0.025915,0.039061,0.020053,0.002697,0.0,0.0,40.536397,80.007899,120.593783,61.911758,8.326363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,86.4,130.2,66.8,9.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,-3.222954,-6.361241,-9.58813,-4.922459,-0.66201,0.0,0.0,395.31565,780.246322,1176.044581,603.770656,81.199661,0.0,0.0,30.199,59.604,89.84,46.123,6.203,0.0,0.0,0.438,0.864,1.302,0.668,0.09,0.0,0.0,366.324,723.025,1089.797,559.492,75.245,0.0,0.0,175.1,345.5,520.8,267.4,36.0,0.0,0.0,3.046138,6.012254,9.062111,4.652406,0.625691,0.0,0.0,-6.015248,-11.872474,-17.895065,-9.187165,-1.23556,0.0,0.0,86.586479,170.898323,257.590508,132.244638,17.785263,0.0,0.0,3.216827,6.349148,9.569902,4.913101,0.660751,0.0,0.0,0.01313,0.025915,0.039061,0.020053,0.002697,0.0,0.0,40.536397,80.007899,120.593783,61.911758,8.326363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,86.4,130.2,66.8,9.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2.006755,4.742136,6.414043,8.766542,0.0,0.0,0.0,281.512048,665.237395,899.776274,1229.789974,0.0,0.0,0.0,22.768,53.803,72.772,99.463,0.0,0.0,0.0,0.316,0.747,1.011,1.381,0.0,0.0,0.0,259.303,612.756,828.792,1132.771,0.0,0.0,0.0,126.5,298.9,404.3,552.6,0.0,0.0,0.0,2.994954,7.077335,9.57255,13.083504,0.0,0.0,0.0,-2.782768,-6.575921,-8.894356,-12.156566,0.0,0.0,0.0,62.397872,147.451586,199.437735,272.586123,0.0,0.0,0.0,2.988313,7.061643,9.551325,13.054494,0.0,0.0,0.0,0.003162,0.007473,0.010107,0.013814,0.0,0.0,0.0,28.627722,67.649791,91.500685,125.060671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,74.7,101.1,138.1,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2.006755,4.742136,6.414043,8.766542,0.0,0.0,0.0,281.512048,665.237395,899.776274,1229.789974,0.0,0.0,0.0,22.768,53.803,72.772,99.463,0.0,0.0,0.0,0.316,0.747,1.011,1.381,0.0,0.0,0.0,259.303,612.756,828.792,1132.771,0.0,0.0,0.0,126.5,298.9,404.3,552.6,0.0,0.0,0.0,2.994954,7.077335,9.57255,13.083504,0.0,0.0,0.0,-2.782768,-6.575921,-8.894356,-12.156566,0.0,0.0,0.0,62.397872,147.451586,199.437735,272.586123,0.0,0.0,0.0,2.988313,7.061643,9.551325,13.054494,0.0,0.0,0.0,0.003162,0.007473,0.010107,0.013814,0.0,0.0,0.0,28.627722,67.649791,91.500685,125.060671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,74.7,101.1,138.1,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,11.093348,18.877065,20.225077,11.380878,0.0,0.0,0.0,377.58329,642.516942,688.399119,387.369926,0.0,0.0,0.0,31.295,53.254,57.057,32.107,0.0,0.0,0.0,0.869,1.479,1.585,0.892,0.0,0.0,0.0,347.727,591.711,633.965,356.739,0.0,0.0,0.0,173.9,295.9,317.0,178.4,0.0,0.0,0.0,2.501893,4.257362,4.56138,2.56674,0.0,0.0,0.0,-5.711844,-9.719595,-10.413672,-5.85989,0.0,0.0,0.0,86.245328,146.759896,157.24003,88.480733,0.0,0.0,0.0,5.237632,8.912649,9.549102,5.373387,0.0,0.0,0.0,0.004347,0.007396,0.007925,0.004459,0.0,0.0,0.0,38.219501,65.036451,69.680708,39.210118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,74.0,79.2,44.6,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,11.093348,18.877065,20.225077,11.380878,0.0,0.0,0.0,377.58329,642.516942,688.399119,387.369926,0.0,0.0,0.0,31.295,53.254,57.057,32.107,0.0,0.0,0.0,0.869,1.479,1.585,0.892,0.0,0.0,0.0,347.727,591.711,633.965,356.739,0.0,0.0,0.0,173.9,295.9,317.0,178.4,0.0,0.0,0.0,2.501893,4.257362,4.56138,2.56674,0.0,0.0,0.0,-5.711844,-9.719595,-10.413672,-5.85989,0.0,0.0,0.0,86.245328,146.759896,157.24003,88.480733,0.0,0.0,0.0,5.237632,8.912649,9.549102,5.373387,0.0,0.0,0.0,0.004347,0.007396,0.007925,0.004459,0.0,0.0,0.0,38.219501,65.036451,69.680708,39.210118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,74.0,79.2,44.6,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.444593,2.967808,5.076031,7.438749,5.145954,1.150958,0.0,301.48524,619.378743,1059.362817,1552.45972,1073.955584,240.203913,0.0,23.043,47.34,80.969,118.657,82.084,18.359,0.0,1.017,2.089,3.572,5.235,3.621,0.81,0.0,279.227,573.651,981.152,1437.844,994.667,222.47,0.0,101.7,208.9,357.2,523.5,362.1,81.0,0.0,2.254148,4.630978,7.920657,11.607449,8.029764,1.795959,0.0,-3.814973,-7.837576,-13.405104,-19.644718,-13.58976,-3.039524,0.0,66.867084,137.373394,234.958444,344.323506,238.195006,53.275362,0.0,2.582172,5.304879,9.073272,13.296567,9.198256,2.057308,0.0,0.010166,0.020885,0.035722,0.052349,0.036214,0.0081,0.0,31.297828,64.299033,109.974721,161.164166,111.489627,24.936082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,69.6,119.1,174.5,120.7,27.0,0.0
