id,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,qnat-4_MA_AA,qnat-5_MA_AA,qnat-6_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Vnat-4_MA_AA,Vnat-5_MA_AA,Vnat-6_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Ns-4_MA_AA,Ns-5_MA_AA,Ns-6_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Np-4_MA_AA,Np-5_MA_AA,Np-6_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nd-4_MA_AA,Nd-5_MA_AA,Nd-6_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,Nlp-4_MA_AA,Nlp-5_MA_AA,Nlp-6_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPde-4_MA_AA,LPde-5_MA_AA,LPde-6_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPe-4_MA_AA,LPe-5_MA_AA,LPe-6_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPocc-4_MA_AA,LPocc-5_MA_AA,LPocc-6_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPs-4_MA_AA,LPs-5_MA_AA,LPs-6_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPp-4_MA_AA,LPp-5_MA_AA,LPp-6_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,LPd-4_MA_AA,LPd-5_MA_AA,LPd-6_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,Nlv-4_MA_AA,Nlv-5_MA_AA,Nlv-6_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVde-4_MA_AA,LVde-5_MA_AA,LVde-6_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVe-4_MA_AA,LVe-5_MA_AA,LVe-6_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVocc-4_MA_AA,LVocc-5_MA_AA,LVocc-6_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVs-4_MA_AA,LVs-5_MA_AA,LVs-6_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVp-4_MA_AA,LVp-5_MA_AA,LVp-6_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,LVd-4_MA_AA,LVd-5_MA_AA,LVd-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.062911,-0.291558,0.867363,0.468647,-1.10735,0.0,0.0,84.753014,162.537624,298.03663,329.277482,133.691289,0.0,0.0,0.548,3.9,6.105,8.865,10.745,0.0,0.0,0.0,0.25,0.484,0.477,0.0,0.0,0.0,71.91,0.509,0.085,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.007688,0.020752,0.0,0.0,0.0,0.0,0.0,0.011387,0.031073,0.074066,0.0,0.0,0.0,0.0,3.856432,6.527742,7.072397,0.0,0.0,0.0,0.0,0.003844,0.023256,0.033145,0.0,0.0,0.0,0.0,0.0,0.000162,0.000146,0.0,0.0,0.0,0.0,0.879844,0.000563,0.000469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,13.0,19.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,0.029608,-0.257787,0.347611,0.441877,-0.057452,-0.260961,-0.242899,83.348135,231.062673,236.270517,459.880307,542.729331,313.759874,41.735235,0.548,5.343,4.233,8.451,15.14,11.011,3.374,0.0,0.182,0.203,0.391,0.391,0.195,0.0,70.896,0.674,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.004677,0.042261,0.0,0.0,0.0,0.0,0.0,0.020068,0.114876,0.0,0.0,0.0,0.0,0.0,3.883501,10.456677,0.0,0.0,0.0,0.0,0.0,0.003481,0.040179,0.0,0.0,0.0,0.0,0.0,0.0,0.000464,0.0,0.0,0.0,0.0,0.0,0.885105,0.001129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,12.0,24.0,18.0,6.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,0.029608,-0.257787,0.347611,0.441877,-0.057452,-0.260961,-0.242899,83.348135,231.062673,236.270517,459.880307,542.729331,313.759874,41.735235,0.548,5.343,4.233,8.451,15.14,11.011,3.374,0.0,0.182,0.203,0.391,0.391,0.195,0.0,70.896,0.674,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.004677,0.042261,0.0,0.0,0.0,0.0,0.0,0.020068,0.114876,0.0,0.0,0.0,0.0,0.0,3.883501,10.456677,0.0,0.0,0.0,0.0,0.0,0.003481,0.040179,0.0,0.0,0.0,0.0,0.0,0.0,0.000464,0.0,0.0,0.0,0.0,0.0,0.885105,0.001129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,12.0,24.0,18.0,6.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.014225,-0.072765,0.222613,0.057548,-0.193631,-0.027988,0.0,82.61083,156.478266,252.293577,230.869232,84.90936,6.930582,0.0,0.504,3.543,4.792,5.794,4.317,0.54,0.0,0.0,0.123,0.211,0.173,0.033,0.0,0.0,70.56,0.42,0.168,0.0,0.0,0.0,0.0,16.0,8.0,4.0,4.0,0.0,0.0,0.0,0.010632,0.0,0.0,0.0,0.0,0.0,0.0,0.009639,0.044717,0.024843,0.026653,0.0,0.0,0.0,3.926422,6.270005,3.894261,3.065154,0.0,0.0,0.0,0.004264,0.053866,0.033153,0.0,0.0,0.0,0.0,0.0,0.000118,4.9e-05,0.0001,0.0,0.0,0.0,0.873664,9.3e-05,0.000561,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,9.0,8.0,1.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.014225,-0.072765,0.222613,0.057548,-0.193631,-0.027988,0.0,82.61083,156.478266,252.293577,230.869232,84.90936,6.930582,0.0,0.504,3.543,4.792,5.794,4.317,0.54,0.0,0.0,0.123,0.211,0.173,0.033,0.0,0.0,70.56,0.42,0.168,0.0,0.0,0.0,0.0,16.0,8.0,4.0,4.0,0.0,0.0,0.0,0.010632,0.0,0.0,0.0,0.0,0.0,0.0,0.009639,0.044717,0.024843,0.026653,0.0,0.0,0.0,3.926422,6.270005,3.894261,3.065154,0.0,0.0,0.0,0.004264,0.053866,0.033153,0.0,0.0,0.0,0.0,0.0,0.000118,4.9e-05,0.0001,0.0,0.0,0.0,0.873664,9.3e-05,0.000561,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,9.0,8.0,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.026945,-0.165905,-0.024526,-0.061507,0.224992,0.0,0.0,77.487879,236.542819,237.935233,205.173534,31.815407,0.0,0.0,0.49,4.879,5.208,5.943,2.527,0.0,0.0,0.0,0.2,0.197,0.148,0.0,0.0,0.0,65.934,0.081,0.081,0.081,0.0,0.0,0.0,16.0,12.0,0.0,4.0,0.0,0.0,0.0,0.013165,0.008544,0.0,0.0,0.0,0.0,0.0,0.00296,0.019606,0.0,0.013273,0.0,0.0,0.0,3.910783,5.663266,0.0,3.790646,0.0,0.0,0.0,0.008154,0.046532,0.0,0.027144,0.0,0.0,0.0,0.0,0.000148,0.0,7e-05,0.0,0.0,0.0,0.827554,0.000637,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,9.0,5.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.026945,-0.165905,-0.024526,-0.061507,0.224992,0.0,0.0,77.487879,236.542819,237.935233,205.173534,31.815407,0.0,0.0,0.49,4.879,5.208,5.943,2.527,0.0,0.0,0.0,0.2,0.197,0.148,0.0,0.0,0.0,65.934,0.081,0.081,0.081,0.0,0.0,0.0,16.0,12.0,0.0,4.0,0.0,0.0,0.0,0.013165,0.008544,0.0,0.0,0.0,0.0,0.0,0.00296,0.019606,0.0,0.013273,0.0,0.0,0.0,3.910783,5.663266,0.0,3.790646,0.0,0.0,0.0,0.008154,0.046532,0.0,0.027144,0.0,0.0,0.0,0.0,0.000148,0.0,7e-05,0.0,0.0,0.0,0.827554,0.000637,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,9.0,5.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.013317,-0.117305,0.50025,-0.173918,-0.222349,0.0,0.0,82.481089,152.879333,320.056226,275.899162,54.954637,0.0,0.0,0.533,3.614,6.059,9.563,4.424,0.0,0.0,0.0,0.12,0.27,0.173,0.0,0.0,0.0,70.057,0.335,0.167,0.167,0.0,0.0,0.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.01007,0.0,0.0,0.02796,0.0,0.0,0.0,0.009235,0.033887,0.049734,0.013984,0.0,0.0,0.0,3.886181,5.997585,6.292596,3.290166,0.0,0.0,0.0,0.004942,0.040212,0.024507,7e-06,0.0,0.0,0.0,0.0,0.000143,0.000165,0.0001,0.0,0.0,0.0,0.864342,0.000465,0.001116,0.001673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,8.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.013317,-0.117305,0.50025,-0.173918,-0.222349,0.0,0.0,82.481089,152.879333,320.056226,275.899162,54.954637,0.0,0.0,0.533,3.614,6.059,9.563,4.424,0.0,0.0,0.0,0.12,0.27,0.173,0.0,0.0,0.0,70.057,0.335,0.167,0.167,0.0,0.0,0.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.01007,0.0,0.0,0.02796,0.0,0.0,0.0,0.009235,0.033887,0.049734,0.013984,0.0,0.0,0.0,3.886181,5.997585,6.292596,3.290166,0.0,0.0,0.0,0.004942,0.040212,0.024507,7e-06,0.0,0.0,0.0,0.0,0.000143,0.000165,0.0001,0.0,0.0,0.0,0.864342,0.000465,0.001116,0.001673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,8.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.057494,-0.29456,-0.081377,0.14447,0.173972,0.0,0.0,76.002652,253.459576,228.768075,133.730912,19.765685,0.0,0.0,0.518,5.386,5.623,4.111,1.634,0.0,0.0,0.0,0.217,0.185,0.097,0.0,0.0,0.0,64.16,0.16,0.08,0.0,0.0,0.0,0.0,16.0,20.0,4.0,0.0,0.0,0.0,0.0,0.003076,0.01978,0.0,0.0,0.0,0.0,0.0,0.017111,0.051582,0.06178,0.0,0.0,0.0,0.0,3.921469,6.470453,3.916043,0.0,0.0,0.0,0.0,0.013736,0.000621,0.064015,0.0,0.0,0.0,0.0,0.0,0.000199,4.5e-05,0.0,0.0,0.0,0.0,0.779159,0.000883,0.000353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,7.0,3.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.057494,-0.29456,-0.081377,0.14447,0.173972,0.0,0.0,76.002652,253.459576,228.768075,133.730912,19.765685,0.0,0.0,0.518,5.386,5.623,4.111,1.634,0.0,0.0,0.0,0.217,0.185,0.097,0.0,0.0,0.0,64.16,0.16,0.08,0.0,0.0,0.0,0.0,16.0,20.0,4.0,0.0,0.0,0.0,0.0,0.003076,0.01978,0.0,0.0,0.0,0.0,0.0,0.017111,0.051582,0.06178,0.0,0.0,0.0,0.0,3.921469,6.470453,3.916043,0.0,0.0,0.0,0.0,0.013736,0.000621,0.064015,0.0,0.0,0.0,0.0,0.0,0.000199,4.5e-05,0.0,0.0,0.0,0.0,0.779159,0.000883,0.000353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,7.0,3.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.036937,-0.313053,0.752987,-0.16378,-0.030343,-0.146791,-0.135953,83.809997,157.530419,336.553057,357.149207,272.228369,157.260719,20.911257,0.504,3.656,6.07,10.416,7.263,5.275,1.619,0.0,0.121,0.283,0.244,0.196,0.098,0.0,71.572,0.592,0.169,0.085,0.0,0.0,0.0,9.0,6.0,3.0,9.0,0.0,0.0,0.0,0.008926,0.0,0.0,0.025238,0.0,0.0,0.0,0.012484,0.041866,0.031012,0.021889,0.0,0.0,0.0,3.900033,6.000996,3.319585,3.257693,0.0,0.0,0.0,0.002591,0.032968,0.017739,0.0,0.0,0.0,0.0,0.0,0.000135,6.5e-05,0.0001,0.0,0.0,0.0,0.900601,0.000664,0.001044,0.001329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,12.0,9.0,3.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.036937,-0.313053,0.752987,-0.16378,-0.030343,-0.146791,-0.135953,83.809997,157.530419,336.553057,357.149207,272.228369,157.260719,20.911257,0.504,3.656,6.07,10.416,7.263,5.275,1.619,0.0,0.121,0.283,0.244,0.196,0.098,0.0,71.572,0.592,0.169,0.085,0.0,0.0,0.0,9.0,6.0,3.0,9.0,0.0,0.0,0.0,0.008926,0.0,0.0,0.025238,0.0,0.0,0.0,0.012484,0.041866,0.031012,0.021889,0.0,0.0,0.0,3.900033,6.000996,3.319585,3.257693,0.0,0.0,0.0,0.002591,0.032968,0.017739,0.0,0.0,0.0,0.0,0.0,0.000135,6.5e-05,0.0001,0.0,0.0,0.0,0.900601,0.000664,0.001044,0.001329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,12.0,9.0,3.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.012199,-0.084209,0.20218,-0.001328,-0.102531,-0.02631,0.0,82.453483,154.755634,260.786258,189.912997,63.978339,6.891925,0.0,0.518,3.629,5.234,5.083,2.722,0.547,0.0,0.0,0.121,0.215,0.139,0.033,0.0,0.0,70.224,0.419,0.251,0.0,0.0,0.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.012399,0.009333,0.0,0.0,0.0,0.0,0.0,0.013269,0.0467,0.090013,0.0,0.0,0.0,0.0,3.924282,5.645199,7.814867,0.0,0.0,0.0,0.0,0.004058,0.034239,0.066573,0.0,0.0,0.0,0.0,0.0,0.000146,9.5e-05,0.0,0.0,0.0,0.0,0.87647,0.000655,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,5.0,1.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.012199,-0.084209,0.20218,-0.001328,-0.102531,-0.02631,0.0,82.453483,154.755634,260.786258,189.912997,63.978339,6.891925,0.0,0.518,3.629,5.234,5.083,2.722,0.547,0.0,0.0,0.121,0.215,0.139,0.033,0.0,0.0,70.224,0.419,0.251,0.0,0.0,0.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.012399,0.009333,0.0,0.0,0.0,0.0,0.0,0.013269,0.0467,0.090013,0.0,0.0,0.0,0.0,3.924282,5.645199,7.814867,0.0,0.0,0.0,0.0,0.004058,0.034239,0.066573,0.0,0.0,0.0,0.0,0.0,0.000146,9.5e-05,0.0,0.0,0.0,0.0,0.87647,0.000655,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,5.0,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.056906,-0.189709,0.912776,-0.226902,-0.553069,0.0,0.0,84.653433,230.189016,237.134831,220.560544,70.35375,0.0,0.0,0.562,5.295,4.477,8.168,5.738,0.0,0.0,0.0,0.181,0.199,0.131,0.0,0.0,0.0,71.741,0.593,0.0,0.0,0.0,0.0,0.0,16.0,24.0,4.0,0.0,0.0,0.0,0.0,0.004476,0.024444,0.0,0.0,0.0,0.0,0.0,0.017924,0.108131,0.029812,0.0,0.0,0.0,0.0,3.868932,10.543555,3.206243,0.0,0.0,0.0,0.0,0.00461,0.06145,0.000985,0.0,0.0,0.0,0.0,0.0,0.000209,9.9e-05,0.0,0.0,0.0,0.0,0.868624,0.000559,0.000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,13.0,10.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.056906,-0.189709,0.912776,-0.226902,-0.553069,0.0,0.0,84.653433,230.189016,237.134831,220.560544,70.35375,0.0,0.0,0.562,5.295,4.477,8.168,5.738,0.0,0.0,0.0,0.181,0.199,0.131,0.0,0.0,0.0,71.741,0.593,0.0,0.0,0.0,0.0,0.0,16.0,24.0,4.0,0.0,0.0,0.0,0.0,0.004476,0.024444,0.0,0.0,0.0,0.0,0.0,0.017924,0.108131,0.029812,0.0,0.0,0.0,0.0,3.868932,10.543555,3.206243,0.0,0.0,0.0,0.0,0.00461,0.06145,0.000985,0.0,0.0,0.0,0.0,0.0,0.000209,9.9e-05,0.0,0.0,0.0,0.0,0.868624,0.000559,0.000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,13.0,10.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.020218,-0.075604,0.684864,-0.629475,0.0,0.0,0.0,82.88664,275.367574,316.152341,123.076537,0.0,0.0,0.0,0.518,6.214,6.214,9.734,0.0,0.0,0.0,0.0,0.218,0.262,0.0,0.0,0.0,0.0,70.56,0.504,0.084,0.0,0.0,0.0,0.0,16.0,28.0,4.0,0.0,0.0,0.0,0.0,0.004631,0.045449,0.0,0.0,0.0,0.0,0.0,0.021188,0.147925,0.072653,0.0,0.0,0.0,0.0,3.906829,14.021491,3.90762,0.0,0.0,0.0,0.0,0.006856,0.0349,0.044604,0.0,0.0,0.0,0.0,0.0,0.000715,9.2e-05,0.0,0.0,0.0,0.0,0.841072,0.001376,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,18.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.020218,-0.075604,0.684864,-0.629475,0.0,0.0,0.0,82.88664,275.367574,316.152341,123.076537,0.0,0.0,0.0,0.518,6.214,6.214,9.734,0.0,0.0,0.0,0.0,0.218,0.262,0.0,0.0,0.0,0.0,70.56,0.504,0.084,0.0,0.0,0.0,0.0,16.0,28.0,4.0,0.0,0.0,0.0,0.0,0.004631,0.045449,0.0,0.0,0.0,0.0,0.0,0.021188,0.147925,0.072653,0.0,0.0,0.0,0.0,3.906829,14.021491,3.90762,0.0,0.0,0.0,0.0,0.006856,0.0349,0.044604,0.0,0.0,0.0,0.0,0.0,0.000715,9.2e-05,0.0,0.0,0.0,0.0,0.841072,0.001376,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,18.0,0.0,0.0,0.0
